epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,142.149,1.31932,1.47589,1.23348,1.14314,0.446,0.5,0.43781,0.17631,0.32701,0.5,0.27262,0.12608,2.18495,1.69365,2.86044,2.21677,0.00167383,0.00167383,0.00167383
105,143.32,1.46114,1.45649,1.32394,1.19912,0.446,0.5,0.43781,0.17631,0.32701,0.5,0.27262,0.12608,2.18495,1.69365,2.86044,2.21677,0.00167067,0.00167067,0.00167067
106,144.544,1.32047,1.61344,1.27937,1.12372,0.45371,0.5,0.38188,0.17107,0.37604,0.5,0.34923,0.17282,2.17026,1.53478,2.3663,2.32087,0.0016675,0.0016675,0.0016675
107,145.709,1.42917,1.48903,1.20921,1.10891,0.45371,0.5,0.38188,0.17107,0.37604,0.5,0.34923,0.17282,2.17026,1.53478,2.3663,2.32087,0.00166433,0.00166433,0.00166433
108,146.96,1.43661,1.45266,1.19159,1.12832,0.79981,0.41667,0.51616,0.22508,0.57566,0.58333,0.57016,0.21678,2.24872,1.51484,2.03418,2.16229,0.00166117,0.00166117,0.00166117
109,148.118,1.40886,1.25629,1.16561,1.15002,0.79981,0.41667,0.51616,0.22508,0.57566,0.58333,0.57016,0.21678,2.24872,1.51484,2.03418,2.16229,0.001658,0.001658,0.001658
110,149.347,1.36196,1.36166,1.16722,1.12517,0.78466,0.41667,0.50554,0.19073,0.65523,0.58333,0.56592,0.1903,2.31587,1.49045,1.97554,2.20041,0.00165483,0.00165483,0.00165483
111,150.529,1.2748,1.5898,1.18013,1.1513,0.78466,0.41667,0.50554,0.19073,0.65523,0.58333,0.56592,0.1903,2.31587,1.49045,1.97554,2.20041,0.00165167,0.00165167,0.00165167
112,151.756,1.18017,1.4608,1.19582,1.08702,0.90563,0.33333,0.42152,0.21608,0.8151,0.5,0.52625,0.21477,2.36741,1.45826,2.11494,2.13453,0.0016485,0.0016485,0.0016485
113,152.971,1.22401,1.51419,1.17644,1.12332,0.90563,0.33333,0.42152,0.21608,0.8151,0.5,0.52625,0.21477,2.36741,1.45826,2.11494,2.13453,0.00164533,0.00164533,0.00164533
114,154.238,1.24396,1.52931,1.08976,1.09654,0.56783,0.33333,0.30786,0.14681,0.50526,0.5,0.36723,0.13915,2.35133,1.57438,2.19984,2.1483,0.00164217,0.00164217,0.00164217
115,155.389,1.25116,1.43192,1.20274,1.10825,0.56783,0.33333,0.30786,0.14681,0.50526,0.5,0.36723,0.13915,2.35133,1.57438,2.19984,2.1483,0.001639,0.001639,0.001639
116,156.627,1.22137,1.21388,1.19569,1.1091,0.4613,0.33333,0.30867,0.10997,0.48797,0.47794,0.36581,0.13023,2.42665,1.617,2.31874,2.1998,0.00163583,0.00163583,0.00163583
117,157.767,1.33863,1.52034,1.17897,1.13799,0.4613,0.33333,0.30867,0.10997,0.48797,0.47794,0.36581,0.13023,2.42665,1.617,2.31874,2.1998,0.00163267,0.00163267,0.00163267
118,158.997,1.30659,1.33676,1.14088,1.16209,0.56586,0.33333,0.38047,0.11168,0.68005,0.41667,0.45961,0.17501,2.34691,1.60251,2.26161,2.17987,0.0016295,0.0016295,0.0016295
119,160.187,1.4115,1.40987,1.20615,1.16108,0.56586,0.33333,0.38047,0.11168,0.68005,0.41667,0.45961,0.17501,2.34691,1.60251,2.26161,2.17987,0.00162633,0.00162633,0.00162633
120,161.414,1.30546,1.60481,1.18973,1.09147,0.72049,0.5,0.50758,0.19092,0.84321,0.58333,0.59979,0.25156,2.18529,1.61425,2.06096,2.16132,0.00162317,0.00162317,0.00162317
121,162.564,1.36441,1.36561,1.18395,1.11169,0.72049,0.5,0.50758,0.19092,0.84321,0.58333,0.59979,0.25156,2.18529,1.61425,2.06096,2.16132,0.00162,0.00162,0.00162
122,163.787,1.29932,1.39344,1.13344,1.11349,0.58064,0.58333,0.54794,0.23442,0.68729,0.58333,0.56219,0.26742,2.16217,1.74151,1.84487,2.22359,0.00161683,0.00161683,0.00161683
123,164.971,1.34096,1.37488,1.19982,1.16444,0.58064,0.58333,0.54794,0.23442,0.68729,0.58333,0.56219,0.26742,2.16217,1.74151,1.84487,2.22359,0.00161367,0.00161367,0.00161367
124,166.245,1.25369,1.30147,1.09814,1.07734,0.63748,0.5,0.52701,0.26305,0.68305,0.66667,0.62913,0.23864,2.24862,1.77866,1.79559,2.20004,0.0016105,0.0016105,0.0016105
125,167.459,1.08843,1.13651,1.08592,1.03931,0.63748,0.5,0.52701,0.26305,0.68305,0.66667,0.62913,0.23864,2.24862,1.77866,1.79559,2.20004,0.00160733,0.00160733,0.00160733
126,168.747,1.28252,1.28404,1.15689,1.0955,0.70071,0.5,0.53635,0.19945,0.84939,0.58333,0.65019,0.20306,2.13189,1.84887,1.83962,2.20304,0.00160417,0.00160417,0.00160417
127,169.965,1.39167,1.38675,1.20059,1.07528,0.70071,0.5,0.53635,0.19945,0.84939,0.58333,0.65019,0.20306,2.13189,1.84887,1.83962,2.20304,0.001601,0.001601,0.001601
128,171.285,1.37101,1.34275,1.19821,1.1129,0.62743,0.5,0.50872,0.15814,0.62743,0.5,0.48736,0.15861,2.33389,2.25935,1.86484,2.51635,0.00159783,0.00159783,0.00159783
129,172.53,1.36286,1.46724,1.24874,1.1641,0.62743,0.5,0.50872,0.15814,0.62743,0.5,0.48736,0.15861,2.33389,2.25935,1.86484,2.51635,0.00159467,0.00159467,0.00159467
130,173.808,1.34698,1.54366,1.19119,1.14151,0.43707,0.5,0.3288,0.14938,0.51052,0.58333,0.40208,0.12875,2.51166,2.5158,2.08212,2.80857,0.0015915,0.0015915,0.0015915
131,175.006,1.34274,1.41293,1.18272,1.10207,0.43707,0.5,0.3288,0.14938,0.51052,0.58333,0.40208,0.12875,2.51166,2.5158,2.08212,2.80857,0.00158833,0.00158833,0.00158833
132,176.336,1.22433,1.44277,1.1503,1.07719,0.4494,0.58333,0.38009,0.16016,0.67099,0.58333,0.49032,0.15731,2.42722,2.46958,2.09381,2.66988,0.00158517,0.00158517,0.00158517
