epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,54.7849,2.02891,2.08774,2.23567,1.69616,1,0.15385,0.57691,0.26509,1,0.15385,0.57691,0.26144,2.13707,2.01263,3.14575,2.08418,0.000904327,0.000904327,0.000904327
25,56.191,1.83869,2.0667,2.17906,1.49868,0.5,0.15385,0.28845,0.12692,0.75,0.23077,0.46153,0.16731,2.12812,2.20573,3.09198,2.08209,0.000941192,0.000941192,0.000941192
26,57.4751,2.15177,2.44232,2.24193,1.67638,0.5,0.15385,0.28845,0.08461,0.75,0.23077,0.48028,0.15332,2.24902,2.30905,3.02838,2.19448,0.000977925,0.000977925,0.000977925
27,58.7661,2.04571,2.52057,2.19446,1.6695,0.375,0.23077,0.31889,0.129,0.875,0.53846,0.72119,0.24497,2.17235,1.89865,2.97991,2.15915,0.00101453,0.00101453,0.00101453
28,59.9912,2.09269,3.27387,2.35355,1.71325,0.375,0.23077,0.31889,0.129,0.875,0.53846,0.72119,0.24497,2.17235,1.89865,2.97991,2.15915,0.00105099,0.00105099,0.00105099
29,61.2912,1.8858,2.32915,2.05982,1.60973,0.33333,0.30769,0.39128,0.13129,0.5,0.46154,0.48588,0.08107,2.07817,1.69152,2.95166,2.06572,0.00108733,0.00108733,0.00108733
30,62.6212,2.02201,2.44446,2.27321,1.64685,0.34658,0.23077,0.26932,0.10521,0.34658,0.23077,0.28177,0.07053,2.24497,1.88542,3.12306,2.15432,0.00112354,0.00112354,0.00112354
31,63.8272,1.95339,2.507,2.11571,1.63597,0.34658,0.23077,0.26932,0.10521,0.34658,0.23077,0.28177,0.07053,2.24497,1.88542,3.12306,2.15432,0.00115961,0.00115961,0.00115961
32,65.1022,1.97988,2.35798,2.05839,1.66982,0.33353,0.46154,0.37179,0.10333,0.68279,0.38462,0.46357,0.16951,2.18983,1.9303,3.06507,2.38107,0.00119555,0.00119555,0.00119555
33,66.3912,1.91679,1.96323,2.05711,1.58343,0.28,0.53846,0.29912,0.07648,0.80485,0.38462,0.48979,0.14913,2.29131,1.83294,3.45712,2.37461,0.00123136,0.00123136,0.00123136
34,67.6082,1.88245,2.18881,1.91553,1.54222,0.28,0.53846,0.29912,0.07648,0.80485,0.38462,0.48979,0.14913,2.29131,1.83294,3.45712,2.37461,0.00126704,0.00126704,0.00126704
35,69.0682,1.92988,2.17596,1.98507,1.52981,0.54698,0.38462,0.40555,0.12373,0.54698,0.38462,0.40838,0.09799,2.34574,1.92923,4.02711,2.45765,0.00130258,0.00130258,0.00130258
36,70.3502,2.03457,2.66712,2.16444,1.63776,0.48419,0.30769,0.36605,0.10492,0.36721,0.23077,0.31032,0.04823,2.30257,2.02312,7.26933,2.59416,0.001338,0.001338,0.001338
37,71.5852,1.86986,2.28789,2.00675,1.61327,0.48419,0.30769,0.36605,0.10492,0.36721,0.23077,0.31032,0.04823,2.30257,2.02312,7.26933,2.59416,0.00137328,0.00137328,0.00137328
38,72.9002,1.90147,2.32459,2.05266,1.5538,0.41526,0.38462,0.32603,0.09119,0.49356,0.46154,0.45466,0.08542,2.54598,2.06224,8.88241,3.09773,0.00140843,0.00140843,0.00140843
39,74.1872,1.91589,2.82364,2.1421,1.56494,0.44651,0.46154,0.34477,0.06748,0.45402,0.46154,0.41228,0.0857,2.67125,2.13584,9.08397,3.1719,0.00144344,0.00144344,0.00144344
40,75.4722,2.03354,2.32195,2.01725,1.6336,0.44651,0.46154,0.34477,0.06748,0.45402,0.46154,0.41228,0.0857,2.67125,2.13584,9.08397,3.1719,0.00147833,0.00147833,0.00147833
41,76.9726,1.76982,2.09419,1.9374,1.47632,0.51451,0.38462,0.38139,0.08249,0.51538,0.38462,0.33444,0.1292,2.57464,2.10525,8.39237,3.07342,0.00151308,0.00151308,0.00151308
42,78.3746,1.93688,2.12373,2.12013,1.52564,0.44024,0.30769,0.36742,0.10152,0.54154,0.38462,0.37071,0.10726,2.42393,2.79971,5.87445,2.64324,0.0015477,0.0015477,0.0015477
43,79.7518,1.75814,1.79557,1.83992,1.44996,0.44024,0.30769,0.36742,0.10152,0.54154,0.38462,0.37071,0.10726,2.42393,2.79971,5.87445,2.64324,0.00158219,0.00158219,0.00158219
44,81.1728,1.90553,2.55289,1.91043,1.54234,0.81154,0.23077,0.29251,0.10503,0.47368,0.23077,0.20989,0.08801,2.78662,3.81541,4.30547,2.67246,0.00161655,0.00161655,0.00161655
45,82.3748,1.97882,2.63519,2.11193,1.62337,0.81154,0.23077,0.29251,0.10503,0.47368,0.23077,0.20989,0.08801,2.78662,3.81541,4.30547,2.67246,0.00165077,0.00165077,0.00165077
46,83.7258,1.89364,2.39625,1.99345,1.5537,0.94452,0.23077,0.28727,0.06081,1,0.29852,0.38373,0.1327,2.55245,4.00723,3.62726,2.64971,0.00168487,0.00168487,0.00168487
47,85.0318,1.82057,2.22605,1.92371,1.50039,0.94452,0.23077,0.28727,0.06081,1,0.29852,0.38373,0.1327,2.55245,4.00723,3.62726,2.64971,0.00171883,0.00171883,0.00171883
48,86.3479,2.18671,2.5314,2.19437,1.7988,0.60159,0.38462,0.42256,0.13752,0.39656,0.46154,0.40801,0.13615,2.37823,3.42308,2.93212,2.38802,0.00175265,0.00175265,0.00175265
49,87.588,2.02063,2.58297,2.14173,1.67153,0.60159,0.38462,0.42256,0.13752,0.39656,0.46154,0.40801,0.13615,2.37823,3.42308,2.93212,2.38802,0.00178635,0.00178635,0.00178635
50,88.979,1.83172,2.3548,1.95204,1.53149,0.46101,0.46154,0.4051,0.20519,0.56143,0.53846,0.51227,0.16399,2.1751,2.83102,2.78222,2.2114,0.00181992,0.00181992,0.00181992
51,90.183,1.84923,2.15164,1.89033,1.54317,0.46101,0.46154,0.4051,0.20519,0.56143,0.53846,0.51227,0.16399,2.1751,2.83102,2.78222,2.2114,0.001835,0.001835,0.001835
52,91.472,1.98485,2.17195,2.11444,1.64295,0.45319,0.53846,0.39273,0.16249,0.76836,0.53846,0.58127,0.17482,2.16297,2.67134,2.66928,2.09101,0.0018317,0.0018317,0.0018317
53,92.918,1.96642,2.29074,1.92179,1.55901,0.45319,0.53846,0.39273,0.16249,0.76836,0.53846,0.58127,0.17482,2.16297,2.67134,2.66928,2.09101,0.0018284,0.0018284,0.0018284
54,94.374,1.80388,2.2683,1.93536,1.50666,0.33195,0.61538,0.45106,0.14816,0.97361,0.38462,0.5851,0.19888,2.50763,2.65182,2.65576,2.27939,0.0018251,0.0018251,0.0018251
55,95.661,1.8405,2.34091,1.80734,1.55,0.33195,0.61538,0.45106,0.14816,0.97361,0.38462,0.5851,0.19888,2.50763,2.65182,2.65576,2.27939,0.0018218,0.0018218,0.0018218
56,97.009,1.94048,2.6084,1.96333,1.69392,0.47082,0.23077,0.31218,0.18071,0.80813,0.38462,0.49491,0.23778,2.31883,2.82433,2.53674,2.19194,0.0018185,0.0018185,0.0018185
57,98.4403,1.91103,2.39505,1.8629,1.56002,0.47082,0.23077,0.31218,0.18071,0.80813,0.38462,0.49491,0.23778,2.31883,2.82433,2.53674,2.19194,0.0018152,0.0018152,0.0018152
58,99.7703,1.767,2.04881,1.84833,1.46431,0.44399,0.30769,0.31222,0.16762,0.622,0.38462,0.40849,0.17671,2.38922,3.19883,2.50036,2.25437,0.0018119,0.0018119,0.0018119
59,101.054,1.95186,2.43844,1.98806,1.65915,0.44399,0.30769,0.31222,0.16762,0.622,0.38462,0.40849,0.17671,2.38922,3.19883,2.50036,2.25437,0.0018086,0.0018086,0.0018086
60,102.401,1.83823,2.09124,1.75756,1.52493,0.14286,0.46154,0.12457,0.04227,0.16552,0.23077,0.09397,0.03352,2.77408,3.88125,3.4332,2.57819,0.0018053,0.0018053,0.0018053
61,103.665,1.71522,2.04069,1.81223,1.46832,0.14286,0.46154,0.12457,0.04227,0.16552,0.23077,0.09397,0.03352,2.77408,3.88125,3.4332,2.57819,0.001802,0.001802,0.001802
62,105.108,1.73684,1.99023,1.82522,1.52703,0.37249,0.45691,0.28844,0.0916,0.37828,0.30769,0.24414,0.06005,2.29924,4.46849,3.09615,2.16948,0.0017987,0.0017987,0.0017987
63,106.371,1.78421,2.25659,1.93303,1.46844,0.37249,0.45691,0.28844,0.0916,0.37828,0.30769,0.24414,0.06005,2.29924,4.46849,3.09615,2.16948,0.0017954,0.0017954,0.0017954
64,107.727,1.53231,1.68129,1.69473,1.28908,1,0.29589,0.36063,0.15512,0.64449,0.38462,0.44393,0.10585,2.2935,4.60614,2.88477,2.11033,0.0017921,0.0017921,0.0017921
65,109.009,1.89718,2.2539,1.91983,1.57183,1,0.29589,0.36063,0.15512,0.64449,0.38462,0.44393,0.10585,2.2935,4.60614,2.88477,2.11033,0.0017888,0.0017888,0.0017888
66,110.295,1.67555,1.87982,1.81225,1.47398,0.92879,0.30769,0.43909,0.10977,0.3356,0.46154,0.34334,0.11658,2.60153,3.95181,2.6079,2.3342,0.0017855,0.0017855,0.0017855
67,111.551,1.84323,2.06045,1.78851,1.49704,0.92879,0.30769,0.43909,0.10977,0.3356,0.46154,0.34334,0.11658,2.60153,3.95181,2.6079,2.3342,0.0017822,0.0017822,0.0017822
68,112.856,1.64744,1.81961,1.7488,1.39402,0.3202,0.38462,0.21933,0.0466,0.48074,0.53846,0.45089,0.15954,2.89258,2.80252,2.40543,2.46162,0.0017789,0.0017789,0.0017789
69,114.197,1.81077,1.91825,1.80188,1.57634,0.3202,0.38462,0.21933,0.0466,0.48074,0.53846,0.45089,0.15954,2.89258,2.80252,2.40543,2.46162,0.0017756,0.0017756,0.0017756
70,115.492,1.67241,1.95746,1.70719,1.46696,0.3743,0.38462,0.24509,0.04917,0.51058,0.4827,0.47667,0.13948,3.0395,2.31601,2.42017,2.61453,0.0017723,0.0017723,0.0017723
71,116.873,1.67927,2.07457,1.60712,1.40334,0.3743,0.38462,0.24509,0.04917,0.51058,0.4827,0.47667,0.13948,3.0395,2.31601,2.42017,2.61453,0.001769,0.001769,0.001769
72,118.188,1.71242,2.16199,1.68676,1.41343,0.36364,0.30769,0.34852,0.12307,0.93803,0.46154,0.66849,0.15477,2.97621,2.48242,2.43581,2.74624,0.0017657,0.0017657,0.0017657
73,119.425,1.75847,1.79657,1.73822,1.49764,0.36364,0.30769,0.34852,0.12307,0.93803,0.46154,0.66849,0.15477,2.97621,2.48242,2.43581,2.74624,0.0017624,0.0017624,0.0017624
74,120.768,1.93213,2.32899,1.86816,1.6303,0.38462,0.38462,0.38967,0.16981,0.61538,0.61538,0.64446,0.16953,2.82556,2.60506,2.38897,2.61338,0.0017591,0.0017591,0.0017591
75,122.004,1.75745,2.27688,1.7548,1.49573,0.38462,0.38462,0.38967,0.16981,0.61538,0.61538,0.64446,0.16953,2.82556,2.60506,2.38897,2.61338,0.0017558,0.0017558,0.0017558
76,123.283,1.78169,2.26429,1.67989,1.50355,0.60327,0.46154,0.47228,0.17798,0.72677,0.53846,0.63383,0.20635,2.63986,2.33126,2.37485,2.494,0.0017525,0.0017525,0.0017525
77,124.463,1.70386,1.86762,1.70603,1.34882,0.60327,0.46154,0.47228,0.17798,0.72677,0.53846,0.63383,0.20635,2.63986,2.33126,2.37485,2.494,0.0017492,0.0017492,0.0017492
78,125.748,1.90375,2.21163,1.91375,1.47919,0.53763,0.46154,0.46374,0.15472,0.66156,0.60242,0.55173,0.19647,2.43597,2.2515,2.45513,2.32244,0.0017459,0.0017459,0.0017459
79,126.96,1.86824,2.5023,1.83648,1.53404,0.53763,0.46154,0.46374,0.15472,0.66156,0.60242,0.55173,0.19647,2.43597,2.2515,2.45513,2.32244,0.0017426,0.0017426,0.0017426
80,128.281,1.83909,2.19757,1.732,1.49588,0.61329,0.46154,0.49559,0.12226,0.97867,0.76923,0.82795,0.26151,2.36516,2.14034,2.44553,2.35218,0.0017393,0.0017393,0.0017393
81,129.471,1.79316,2.03846,1.78548,1.42751,0.61329,0.46154,0.49559,0.12226,0.97867,0.76923,0.82795,0.26151,2.36516,2.14034,2.44553,2.35218,0.001736,0.001736,0.001736
82,130.868,1.55082,1.92715,1.58053,1.29081,0.61716,0.46154,0.4648,0.17504,0.99755,0.76923,0.817,0.29336,2.48213,2.26566,2.49993,2.46059,0.0017327,0.0017327,0.0017327
83,132.051,1.61185,1.75522,1.5119,1.34846,0.61716,0.46154,0.4648,0.17504,0.99755,0.76923,0.817,0.29336,2.48213,2.26566,2.49993,2.46059,0.0017294,0.0017294,0.0017294
84,133.374,1.62412,1.70896,1.54866,1.3379,0.72516,0.60942,0.64198,0.19106,0.76846,0.61538,0.65928,0.25994,2.45065,2.49532,2.33761,2.35589,0.0017261,0.0017261,0.0017261
85,134.579,1.76713,2.16577,1.66562,1.40849,0.72516,0.60942,0.64198,0.19106,0.76846,0.61538,0.65928,0.25994,2.45065,2.49532,2.33761,2.35589,0.0017228,0.0017228,0.0017228
86,135.966,1.5315,1.82266,1.53086,1.28837,0.7246,0.46154,0.48716,0.19811,0.81129,0.53846,0.68794,0.30081,2.48647,2.77024,2.07257,2.35535,0.0017195,0.0017195,0.0017195
87,137.31,1.74929,2.0015,1.68832,1.44392,0.7246,0.46154,0.48716,0.19811,0.81129,0.53846,0.68794,0.30081,2.48647,2.77024,2.07257,2.35535,0.0017162,0.0017162,0.0017162
88,138.811,1.88436,2.47919,1.78347,1.49632,0.59717,0.38462,0.46265,0.18368,0.83604,0.53846,0.65092,0.28406,2.56746,2.56598,2.21715,2.28068,0.0017129,0.0017129,0.0017129
89,140.032,1.55426,1.82045,1.49005,1.30105,0.59717,0.38462,0.46265,0.18368,0.83604,0.53846,0.65092,0.28406,2.56746,2.56598,2.21715,2.28068,0.0017096,0.0017096,0.0017096
90,141.525,1.45041,1.68613,1.43712,1.25346,0.97614,0.23077,0.32278,0.12614,0.62366,0.38269,0.45919,0.19554,2.35302,2.78791,2.44235,2.06155,0.0017063,0.0017063,0.0017063
91,143.47,1.63122,1.71285,1.65086,1.36828,0.97614,0.23077,0.32278,0.12614,0.62366,0.38269,0.45919,0.19554,2.35302,2.78791,2.44235,2.06155,0.001703,0.001703,0.001703
92,145.094,1.62763,1.78562,1.52904,1.38474,0.7356,0.30769,0.39128,0.18497,0.903,0.46154,0.59788,0.18758,2.40972,3.04547,2.71637,2.20174,0.0016997,0.0016997,0.0016997
93,146.663,1.76256,2.19785,1.75734,1.51111,0.7356,0.30769,0.39128,0.18497,0.903,0.46154,0.59788,0.18758,2.40972,3.04547,2.71637,2.20174,0.0016964,0.0016964,0.0016964
94,148.208,1.66874,2.01722,1.74107,1.41604,0.78807,0.28935,0.46542,0.20571,0.75,0.46154,0.63146,0.22985,2.62246,3.54267,2.81142,2.28995,0.0016931,0.0016931,0.0016931
95,149.535,1.79037,2.24722,1.70317,1.50403,0.78807,0.28935,0.46542,0.20571,0.75,0.46154,0.63146,0.22985,2.62246,3.54267,2.81142,2.28995,0.0016898,0.0016898,0.0016898
96,150.845,1.74511,1.9703,1.53749,1.3322,0.93802,0.23077,0.39128,0.13417,0.66667,0.61538,0.60292,0.19448,2.51999,3.67634,2.65996,2.32089,0.0016865,0.0016865,0.0016865
97,154.052,1.65918,1.93159,1.5415,1.34892,0.93802,0.23077,0.39128,0.13417,0.66667,0.61538,0.60292,0.19448,2.51999,3.67634,2.65996,2.32089,0.0016832,0.0016832,0.0016832
98,155.969,1.45672,1.57861,1.47491,1.25503,0.32399,0.30769,0.26151,0.12031,0.44517,0.53846,0.43407,0.15472,2.54439,3.49171,2.51474,2.432,0.0016799,0.0016799,0.0016799
99,157.289,1.61759,2.02047,1.53767,1.35166,0.32399,0.30769,0.26151,0.12031,0.44517,0.53846,0.43407,0.15472,2.54439,3.49171,2.51474,2.432,0.0016766,0.0016766,0.0016766
100,158.628,1.5311,1.7145,1.47652,1.29507,0.59673,0.45587,0.49608,0.15857,0.49921,0.46154,0.42625,0.15842,2.35261,3.37174,2.62059,2.29094,0.0016733,0.0016733,0.0016733
101,159.889,1.6687,1.89245,1.65106,1.39167,0.59673,0.45587,0.49608,0.15857,0.49921,0.46154,0.42625,0.15842,2.35261,3.37174,2.62059,2.29094,0.00167,0.00167,0.00167
102,161.4,1.61393,1.54545,1.5694,1.311,0.98672,0.30769,0.39503,0.16147,0.57422,0.46154,0.46891,0.17379,2.12414,2.97498,2.84036,2.23046,0.0016667,0.0016667,0.0016667
103,162.705,1.5685,1.68475,1.44304,1.35848,0.98672,0.30769,0.39503,0.16147,0.57422,0.46154,0.46891,0.17379,2.12414,2.97498,2.84036,2.23046,0.0016634,0.0016634,0.0016634
104,164.016,1.49752,1.90502,1.51324,1.29486,0.87448,0.38462,0.47195,0.19136,0.48522,0.53846,0.50221,0.17968,2.21652,2.76119,2.57835,2.24431,0.0016601,0.0016601,0.0016601
105,165.328,1.70012,1.97677,1.59967,1.41449,0.87448,0.38462,0.47195,0.19136,0.48522,0.53846,0.50221,0.17968,2.21652,2.76119,2.57835,2.24431,0.0016568,0.0016568,0.0016568
106,166.665,1.6837,2.35705,1.60237,1.402,0.63415,0.30769,0.40941,0.17912,0.43802,0.61538,0.43153,0.15899,2.51076,2.51697,2.60934,2.37103,0.0016535,0.0016535,0.0016535
107,170.33,1.46376,1.7986,1.59698,1.30638,0.63415,0.30769,0.40941,0.17912,0.43802,0.61538,0.43153,0.15899,2.51076,2.51697,2.60934,2.37103,0.0016502,0.0016502,0.0016502
108,171.644,1.59972,2.09277,1.54587,1.36776,0.52038,0.69231,0.59383,0.20734,0.52038,0.69231,0.6274,0.19678,2.40046,2.29835,3.12041,2.39526,0.0016469,0.0016469,0.0016469
109,172.878,1.46205,1.64879,1.39608,1.21686,0.52038,0.69231,0.59383,0.20734,0.52038,0.69231,0.6274,0.19678,2.40046,2.29835,3.12041,2.39526,0.0016436,0.0016436,0.0016436
110,174.166,1.54834,1.80675,1.47664,1.2983,0.44603,0.46154,0.43321,0.17535,0.58615,0.65501,0.59927,0.2071,2.34119,2.19558,3.29524,2.43503,0.0016403,0.0016403,0.0016403
111,175.398,1.72212,2.19728,1.68961,1.3984,0.44603,0.46154,0.43321,0.17535,0.58615,0.65501,0.59927,0.2071,2.34119,2.19558,3.29524,2.43503,0.001637,0.001637,0.001637
112,176.827,1.4976,1.65922,1.36352,1.26018,0.5275,0.46154,0.48835,0.18283,0.7025,0.46154,0.54765,0.18313,2.3793,2.06827,2.86639,2.40566,0.0016337,0.0016337,0.0016337
113,178.064,1.65882,2.28561,1.48967,1.40685,0.5275,0.46154,0.48835,0.18283,0.7025,0.46154,0.54765,0.18313,2.3793,2.06827,2.86639,2.40566,0.0016304,0.0016304,0.0016304
114,179.479,1.56179,1.89917,1.46728,1.25474,0.369,0.58568,0.47119,0.12155,0.51803,0.53846,0.51409,0.18508,2.38856,1.85021,2.86747,2.39933,0.0016271,0.0016271,0.0016271
115,180.712,1.53116,2.05692,1.41857,1.36752,0.369,0.58568,0.47119,0.12155,0.51803,0.53846,0.51409,0.18508,2.38856,1.85021,2.86747,2.39933,0.0016238,0.0016238,0.0016238
116,182.151,1.54721,1.87036,1.45397,1.34662,0.45938,0.46154,0.43382,0.10952,0.40844,0.61538,0.4709,0.18738,2.49266,1.61208,3.162,2.55075,0.0016205,0.0016205,0.0016205
117,183.911,1.57225,1.79929,1.58729,1.30576,0.45938,0.46154,0.43382,0.10952,0.40844,0.61538,0.4709,0.18738,2.49266,1.61208,3.162,2.55075,0.0016172,0.0016172,0.0016172
118,185.222,1.53618,1.86243,1.40745,1.32224,0.47745,0.46154,0.46442,0.09944,0.55762,0.53846,0.54333,0.18953,2.46766,1.61359,3.23644,2.59276,0.0016139,0.0016139,0.0016139
119,186.422,1.50264,1.75508,1.42774,1.28621,0.47745,0.46154,0.46442,0.09944,0.55762,0.53846,0.54333,0.18953,2.46766,1.61359,3.23644,2.59276,0.0016106,0.0016106,0.0016106
120,187.713,1.40522,1.75354,1.33389,1.23521,0.376,0.46154,0.40059,0.13123,0.58102,0.6412,0.59472,0.19873,2.40606,1.41317,3.23932,2.54667,0.0016073,0.0016073,0.0016073
121,188.905,1.33488,1.44834,1.48211,1.20523,0.376,0.46154,0.40059,0.13123,0.58102,0.6412,0.59472,0.19873,2.40606,1.41317,3.23932,2.54667,0.001604,0.001604,0.001604
122,190.234,1.48778,1.77522,1.35842,1.27196,0.48873,0.38462,0.3508,0.09116,0.61297,0.46154,0.4333,0.14316,2.48036,1.46262,3.45977,2.52031,0.0016007,0.0016007,0.0016007
123,191.449,1.42525,1.95956,1.40631,1.26499,0.48873,0.38462,0.3508,0.09116,0.61297,0.46154,0.4333,0.14316,2.48036,1.46262,3.45977,2.52031,0.0015974,0.0015974,0.0015974
124,192.745,1.31117,1.50602,1.24348,1.15028,0.62113,0.38462,0.36353,0.08949,0.77966,0.46154,0.48403,0.17018,2.55746,1.61485,3.52944,2.47664,0.0015941,0.0015941,0.0015941
