epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,21.5311,2.21905,2.63576,2.81935,1.80192,0.00556,0.83333,0.25903,0.03429,0.00389,0.58333,0.23774,0.0931,2.48884,1.63792,3.27105,2.15188,0.00041335,0.00041335,0.00041335
12,22.9164,2.31546,2.81178,2.71098,1.79224,0.00556,0.83333,0.19793,0.04619,0.00389,0.58333,0.2787,0.06719,2.43377,1.69376,3.27465,2.1636,0.000451988,0.000451988,0.000451988
13,24.2574,2.22496,2.64583,2.64695,1.77197,0.00556,0.83333,0.25192,0.08967,0.00333,0.5,0.2628,0.10122,2.47807,1.81202,3.29152,2.1397,0.0004905,0.0004905,0.0004905
14,25.5644,2.11436,2.67754,2.54393,1.73345,0.005,0.75,0.20289,0.0554,0.00333,0.5,0.19254,0.09584,2.83844,1.94846,3.42474,2.33208,0.000528885,0.000528885,0.000528885
15,26.9284,2.20877,2.65314,2.62218,1.68408,0.005,0.75,0.16283,0.03002,0.00333,0.5,0.23758,0.07718,3.11074,1.94934,3.48816,2.45799,0.000567143,0.000567143,0.000567143
16,28.2935,2.14549,2.31047,2.51173,1.62516,0.00333,0.5,0.09377,0.02298,0.00389,0.58333,0.22162,0.06119,3.21654,2.08926,3.6354,2.55104,0.000605275,0.000605275,0.000605275
17,29.6366,1.95717,2.56209,2.39786,1.50664,0.005,0.75,0.09097,0.02054,0.00389,0.58333,0.24173,0.06748,2.92139,2.18537,3.62961,2.42115,0.00064328,0.00064328,0.00064328
18,30.9886,2.17405,2.30345,2.60887,1.69891,0.005,0.75,0.12656,0.0255,0.00389,0.58333,0.23388,0.05313,3.04978,2.03185,3.35224,2.44467,0.000681158,0.000681158,0.000681158
19,32.3326,2.01153,2.29642,2.42064,1.61657,0.00556,0.83333,0.19154,0.03802,0.00389,0.58333,0.27853,0.09386,2.81514,1.8092,3.20674,2.2234,0.00071891,0.00071891,0.00071891
20,33.626,2.03628,2.33526,2.342,1.62607,0.005,0.75,0.22009,0.0547,0.00389,0.58333,0.21071,0.07485,2.84292,1.5914,3.1412,2.21787,0.000756535,0.000756535,0.000756535
21,34.976,2.04636,2.27145,2.37488,1.58075,0.00444,0.66667,0.10986,0.02241,0.00389,0.58333,0.1513,0.03373,2.82636,1.88701,3.35784,2.41824,0.000794033,0.000794033,0.000794033
22,36.43,1.94313,2.46822,2.25018,1.57302,0.00556,0.83333,0.09488,0.02497,0.00389,0.58333,0.02876,0.00674,2.72263,2.19657,3.36682,2.32306,0.000831405,0.000831405,0.000831405
23,37.7402,1.90258,2.20557,2.19694,1.57036,0.08537,0.58333,0.18004,0.05639,0.07318,0.5,0.12956,0.02052,2.46299,1.97874,3.25976,2.23261,0.00086865,0.00086865,0.00086865
24,39.0355,2.03495,2.6077,2.2662,1.60938,0.31857,0.33333,0.24316,0.09063,0.31857,0.33333,0.20465,0.0318,2.38769,2.04885,3.18501,2.27283,0.000905768,0.000905768,0.000905768
25,40.3835,1.88311,2.07874,2.27797,1.56142,0.27313,0.16667,0.19778,0.03686,0.37095,0.15053,0.18237,0.03532,2.47423,2.27447,3.19488,2.73523,0.00094276,0.00094276,0.00094276
26,41.6545,1.82255,2.32998,2.07102,1.54045,0.14418,0.08333,0.19889,0.03462,0.25117,0.16667,0.1191,0.01937,2.51141,2.8429,3.12582,2.87806,0.000979625,0.000979625,0.000979625
27,42.9635,2.08301,2.54895,2.42842,1.58222,0.15154,0.5,0.23625,0.04942,0.03688,0.41667,0.07793,0.02277,2.41098,2.44246,3.15927,2.49479,0.00101636,0.00101636,0.00101636
28,44.2965,1.99119,2.17085,2.29608,1.60601,0.15154,0.5,0.23625,0.04942,0.03688,0.41667,0.07793,0.02277,2.41098,2.44246,3.15927,2.49479,0.00105298,0.00105298,0.00105298
29,45.5955,1.71053,2.00891,2.13005,1.47685,0.08992,0.5,0.15123,0.03246,0.14831,0.33333,0.10743,0.03445,2.30946,1.98556,3.10553,2.31976,0.00108946,0.00108946,0.00108946
30,46.8927,1.87228,2.21115,2.13318,1.56169,0.18637,0.5,0.24146,0.04964,0.1924,0.51658,0.19268,0.05531,2.43352,1.64732,3.00125,2.27978,0.00112582,0.00112582,0.00112582
31,48.1447,1.73291,1.81739,2.07142,1.42583,0.18637,0.5,0.24146,0.04964,0.1924,0.51658,0.19268,0.05531,2.43352,1.64732,3.00125,2.27978,0.00116205,0.00116205,0.00116205
32,49.5157,1.5727,1.93325,1.95572,1.36541,0.16951,0.08532,0.17084,0.04536,0.25086,0.14227,0.18208,0.05672,2.43702,1.50345,3.04041,2.3382,0.00119816,0.00119816,0.00119816
33,50.8317,1.6869,1.92722,1.90812,1.41719,0.4106,0.46592,0.25325,0.0572,0.44205,0.5,0.32138,0.09601,2.61363,1.58895,2.94318,2.43108,0.00123413,0.00123413,0.00123413
34,52.1077,1.81661,1.84444,2.07955,1.45375,0.4106,0.46592,0.25325,0.0572,0.44205,0.5,0.32138,0.09601,2.61363,1.58895,2.94318,2.43108,0.00126998,0.00126998,0.00126998
35,53.5167,2.01876,2.19675,1.9487,1.52754,0.53781,0.25,0.3093,0.09172,0.63982,0.33333,0.45613,0.14973,2.4921,1.68635,2.99682,2.36189,0.00130571,0.00130571,0.00130571
36,54.8627,1.77316,2.0994,1.91103,1.52316,0.48187,0.16667,0.20738,0.06352,0.95212,0.33333,0.47559,0.15504,2.68012,1.76504,3.06105,2.66128,0.00134131,0.00134131,0.00134131
37,56.1587,1.70811,1.70081,1.8984,1.46165,0.48187,0.16667,0.20738,0.06352,0.95212,0.33333,0.47559,0.15504,2.68012,1.76504,3.06105,2.66128,0.00137678,0.00137678,0.00137678
38,57.4677,1.74378,1.81607,2.06316,1.50604,0.43514,0.25,0.26419,0.08302,0.59868,0.41667,0.4081,0.13505,2.50303,1.6559,2.78142,2.57613,0.00141212,0.00141212,0.00141212
39,58.7657,1.71654,1.90361,2.00776,1.52415,0.47897,0.25,0.22241,0.07088,0.83303,0.4159,0.4933,0.15444,2.62271,1.35578,2.56374,2.65901,0.00144734,0.00144734,0.00144734
40,60.0837,1.75158,1.94348,1.83967,1.40953,0.47897,0.25,0.22241,0.07088,0.83303,0.4159,0.4933,0.15444,2.62271,1.35578,2.56374,2.65901,0.00148244,0.00148244,0.00148244
41,61.3217,1.93465,2.17087,2.00128,1.4581,0.13178,0.33333,0.06415,0.01245,0.28403,0.33333,0.16752,0.03611,2.90082,1.58644,2.84013,2.59504,0.0015174,0.0015174,0.0015174
42,62.7318,1.70929,1.85309,1.90918,1.41557,0.08624,0.25,0.05964,0.01331,0.21594,0.41667,0.18394,0.03184,2.98287,1.74694,2.96364,2.98003,0.00155224,0.00155224,0.00155224
43,63.9802,1.54431,1.8184,1.85697,1.30993,0.08624,0.25,0.05964,0.01331,0.21594,0.41667,0.18394,0.03184,2.98287,1.74694,2.96364,2.98003,0.00158695,0.00158695,0.00158695
44,65.2652,1.79884,1.84946,2.04729,1.40207,0.33148,0.16667,0.13387,0.03349,0.48844,0.25,0.16886,0.03751,2.9639,1.79006,2.8617,2.72505,0.00162154,0.00162154,0.00162154
45,66.4472,1.70613,1.64995,1.95065,1.39199,0.33148,0.16667,0.13387,0.03349,0.48844,0.25,0.16886,0.03751,2.9639,1.79006,2.8617,2.72505,0.00165599,0.00165599,0.00165599
46,67.6892,1.71424,2.08557,1.8585,1.38947,0.01101,0.66667,0.05418,0.01571,1,0.16339,0.20432,0.03064,2.90085,1.9857,3.05162,2.40778,0.00169033,0.00169033,0.00169033
47,68.8672,1.63386,1.82378,1.80198,1.29176,0.01101,0.66667,0.05418,0.01571,1,0.16339,0.20432,0.03064,2.90085,1.9857,3.05162,2.40778,0.00172453,0.00172453,0.00172453
48,70.1392,1.74459,1.98159,1.82842,1.45249,0.1716,0.33333,0.10638,0.01817,0.96207,0.16667,0.23567,0.0391,3.15888,1.7763,3.15438,2.69104,0.00175861,0.00175861,0.00175861
49,71.3122,1.73156,1.86153,1.75972,1.35533,0.1716,0.33333,0.10638,0.01817,0.96207,0.16667,0.23567,0.0391,3.15888,1.7763,3.15438,2.69104,0.00179256,0.00179256,0.00179256
50,72.5492,1.5193,1.71827,1.70865,1.30272,0.12999,0.33333,0.12916,0.02495,0.56452,0.33333,0.35573,0.06237,3.06386,1.52945,3.32082,2.60294,0.00182639,0.00182639,0.00182639
51,73.8432,1.6668,2.0524,1.69523,1.37962,0.12999,0.33333,0.12916,0.02495,0.56452,0.33333,0.35573,0.06237,3.06386,1.52945,3.32082,2.60294,0.00184167,0.00184167,0.00184167
52,75.2252,1.5078,1.91986,1.85582,1.27927,0.1982,0.33333,0.13938,0.03563,0.65737,0.41667,0.42062,0.11852,2.53375,1.28416,3.29512,2.4475,0.0018385,0.0018385,0.0018385
53,76.5053,1.61845,1.67942,1.7022,1.29358,0.1982,0.33333,0.13938,0.03563,0.65737,0.41667,0.42062,0.11852,2.53375,1.28416,3.29512,2.4475,0.00183533,0.00183533,0.00183533
54,77.8393,1.6546,1.74645,1.86831,1.29113,0.31409,0.5,0.34709,0.06964,0.65617,0.41667,0.45822,0.17748,2.43857,1.2432,2.83618,2.5647,0.00183217,0.00183217,0.00183217
55,79.0505,1.68944,2.11438,1.86562,1.41476,0.31409,0.5,0.34709,0.06964,0.65617,0.41667,0.45822,0.17748,2.43857,1.2432,2.83618,2.5647,0.001829,0.001829,0.001829
56,80.3296,1.71875,1.81537,1.75928,1.39946,0.3274,0.41667,0.21661,0.06151,0.55413,0.62295,0.55527,0.2127,2.38404,1.08507,2.78843,2.33458,0.00182583,0.00182583,0.00182583
57,81.5717,1.61692,1.73927,1.75648,1.34296,0.3274,0.41667,0.21661,0.06151,0.55413,0.62295,0.55527,0.2127,2.38404,1.08507,2.78843,2.33458,0.00182267,0.00182267,0.00182267
58,82.8588,1.52114,1.63185,1.69846,1.26921,0.42587,0.33333,0.2988,0.113,0.48794,0.63652,0.5564,0.23547,2.47539,1.0704,3.11931,2.45645,0.0018195,0.0018195,0.0018195
59,84.0728,1.59906,1.61885,1.60074,1.36457,0.42587,0.33333,0.2988,0.113,0.48794,0.63652,0.5564,0.23547,2.47539,1.0704,3.11931,2.45645,0.00181633,0.00181633,0.00181633
60,85.3548,1.68541,1.86844,1.71716,1.34884,0.51554,0.41667,0.36617,0.0999,0.51554,0.41667,0.4275,0.15436,2.45489,1.22032,3.00212,2.943,0.00181317,0.00181317,0.00181317
61,86.6691,1.55255,1.64991,1.63042,1.35992,0.51554,0.41667,0.36617,0.0999,0.51554,0.41667,0.4275,0.15436,2.45489,1.22032,3.00212,2.943,0.00181,0.00181,0.00181
62,88.0822,1.59344,1.74488,1.82207,1.30655,0.9933,0.33333,0.4069,0.09517,0.9933,0.33333,0.48293,0.20071,2.42037,1.18078,2.73427,2.83403,0.00180683,0.00180683,0.00180683
63,89.3472,1.50059,1.93824,1.59902,1.26957,0.9933,0.33333,0.4069,0.09517,0.9933,0.33333,0.48293,0.20071,2.42037,1.18078,2.73427,2.83403,0.00180367,0.00180367,0.00180367
64,90.6942,1.5984,1.59773,1.76284,1.32632,0.49806,0.25,0.23304,0.04735,0.51999,0.41667,0.40509,0.14078,2.93387,1.11149,2.53464,2.85804,0.0018005,0.0018005,0.0018005
65,91.9286,1.59532,1.99342,1.59884,1.28823,0.49806,0.25,0.23304,0.04735,0.51999,0.41667,0.40509,0.14078,2.93387,1.11149,2.53464,2.85804,0.00179733,0.00179733,0.00179733
66,93.2286,1.54772,1.45572,1.54717,1.2633,0.96374,0.33333,0.43172,0.16645,1,0.41658,0.55906,0.20788,2.72856,1.15123,2.17555,2.77237,0.00179417,0.00179417,0.00179417
67,94.4887,1.57786,1.94279,1.52746,1.31592,0.96374,0.33333,0.43172,0.16645,1,0.41658,0.55906,0.20788,2.72856,1.15123,2.17555,2.77237,0.001791,0.001791,0.001791
68,95.8256,1.47091,1.68271,1.50516,1.23399,0.92399,0.33333,0.45236,0.1477,0.8303,0.5,0.6039,0.22712,2.54772,1.15859,2.23012,3.02807,0.00178783,0.00178783,0.00178783
69,97.0577,1.60664,1.92101,1.52031,1.32545,0.92399,0.33333,0.45236,0.1477,0.8303,0.5,0.6039,0.22712,2.54772,1.15859,2.23012,3.02807,0.00178467,0.00178467,0.00178467
70,98.4029,1.46797,1.67914,1.48232,1.23783,0.47053,0.44598,0.44831,0.17351,0.59429,0.66667,0.60181,0.27685,2.46388,1.12163,1.97127,2.79779,0.0017815,0.0017815,0.0017815
71,99.7299,1.53564,1.60431,1.52638,1.29596,0.47053,0.44598,0.44831,0.17351,0.59429,0.66667,0.60181,0.27685,2.46388,1.12163,1.97127,2.79779,0.00177833,0.00177833,0.00177833
72,101.046,1.50495,1.62858,1.45905,1.23115,0.46543,0.5,0.38968,0.12897,0.62057,0.66667,0.56783,0.26747,2.68924,1.15896,2.02877,2.70326,0.00177517,0.00177517,0.00177517
73,102.243,1.31847,1.44769,1.45687,1.18832,0.46543,0.5,0.38968,0.12897,0.62057,0.66667,0.56783,0.26747,2.68924,1.15896,2.02877,2.70326,0.001772,0.001772,0.001772
74,103.485,1.42406,1.35105,1.43457,1.24751,0.48676,0.5,0.40904,0.10523,0.57293,0.58333,0.51748,0.24135,2.6007,1.13529,2.32592,2.563,0.00176883,0.00176883,0.00176883
75,104.673,1.40053,1.47386,1.4457,1.19896,0.48676,0.5,0.40904,0.10523,0.57293,0.58333,0.51748,0.24135,2.6007,1.13529,2.32592,2.563,0.00176567,0.00176567,0.00176567
76,106.003,1.31938,1.47216,1.32362,1.15897,0.44808,0.5,0.43664,0.13868,0.5237,0.58333,0.55824,0.27335,2.5268,1.03551,2.03817,2.40525,0.0017625,0.0017625,0.0017625
77,107.2,1.6141,1.79592,1.52702,1.25213,0.44808,0.5,0.43664,0.13868,0.5237,0.58333,0.55824,0.27335,2.5268,1.03551,2.03817,2.40525,0.00175933,0.00175933,0.00175933
78,108.486,1.6623,1.6498,1.60099,1.36918,0.54437,0.498,0.4153,0.13549,0.59162,0.58333,0.53975,0.21575,2.63354,1.09618,2.26665,2.19966,0.00175617,0.00175617,0.00175617
79,109.68,1.40913,1.35282,1.40687,1.18043,0.54437,0.498,0.4153,0.13549,0.59162,0.58333,0.53975,0.21575,2.63354,1.09618,2.26665,2.19966,0.001753,0.001753,0.001753
80,111.198,1.50456,1.42298,1.45214,1.19299,0.46854,0.33333,0.33269,0.12164,0.61188,0.39626,0.44061,0.15384,2.72763,1.2008,2.25893,2.12238,0.00174983,0.00174983,0.00174983
81,112.451,1.34811,1.38151,1.35921,1.1592,0.46854,0.33333,0.33269,0.12164,0.61188,0.39626,0.44061,0.15384,2.72763,1.2008,2.25893,2.12238,0.00174667,0.00174667,0.00174667
82,113.717,1.53877,1.9548,1.43029,1.26681,0.49826,0.41667,0.32135,0.1278,0.58607,0.47388,0.41133,0.18298,2.63302,1.13206,2.21422,2.18325,0.0017435,0.0017435,0.0017435
83,114.911,1.45514,1.54536,1.45254,1.21035,0.49826,0.41667,0.32135,0.1278,0.58607,0.47388,0.41133,0.18298,2.63302,1.13206,2.21422,2.18325,0.00174033,0.00174033,0.00174033
84,116.17,1.50478,1.83957,1.34509,1.24856,0.43782,0.52022,0.4245,0.17089,0.77561,0.57683,0.59765,0.25363,2.49732,1.1538,1.89764,2.14248,0.00173717,0.00173717,0.00173717
85,117.342,1.51137,1.64707,1.42745,1.21329,0.43782,0.52022,0.4245,0.17089,0.77561,0.57683,0.59765,0.25363,2.49732,1.1538,1.89764,2.14248,0.001734,0.001734,0.001734
86,118.577,1.59764,1.56334,1.41104,1.18488,0.46256,0.5,0.4211,0.16935,0.72296,0.58333,0.63884,0.28589,2.29418,1.08826,1.91285,2.18119,0.00173083,0.00173083,0.00173083
87,119.773,1.61446,1.73486,1.42143,1.26071,0.46256,0.5,0.4211,0.16935,0.72296,0.58333,0.63884,0.28589,2.29418,1.08826,1.91285,2.18119,0.00172767,0.00172767,0.00172767
88,121.036,1.40037,1.53525,1.3089,1.21018,0.57191,0.5,0.41137,0.17281,0.66793,0.58333,0.53882,0.25087,2.27803,1.06282,2.04446,2.11066,0.0017245,0.0017245,0.0017245
89,122.261,1.3731,1.45254,1.35884,1.17557,0.57191,0.5,0.41137,0.17281,0.66793,0.58333,0.53882,0.25087,2.27803,1.06282,2.04446,2.11066,0.00172133,0.00172133,0.00172133
90,123.505,1.42368,1.71456,1.40868,1.21083,0.46919,0.33333,0.2751,0.1418,0.58648,0.41667,0.39346,0.16894,2.4154,1.08566,2.09284,2.17401,0.00171817,0.00171817,0.00171817
91,124.698,1.27015,1.53732,1.25533,1.15628,0.46919,0.33333,0.2751,0.1418,0.58648,0.41667,0.39346,0.16894,2.4154,1.08566,2.09284,2.17401,0.001715,0.001715,0.001715
92,125.968,1.42976,1.68301,1.301,1.18255,0.33071,0.25,0.21676,0.12363,0.33071,0.25,0.23244,0.11956,2.53113,1.12843,2.38264,2.2393,0.00171183,0.00171183,0.00171183
93,127.147,1.32965,1.45048,1.38306,1.12458,0.33071,0.25,0.21676,0.12363,0.33071,0.25,0.23244,0.11956,2.53113,1.12843,2.38264,2.2393,0.00170867,0.00170867,0.00170867
94,128.384,1.34406,1.33944,1.40566,1.16047,0.69974,0.3912,0.39726,0.19084,0.69974,0.3912,0.43846,0.22273,2.30504,1.0464,1.95798,2.21495,0.0017055,0.0017055,0.0017055
95,129.671,1.39623,1.29653,1.25672,1.12471,0.69974,0.3912,0.39726,0.19084,0.69974,0.3912,0.43846,0.22273,2.30504,1.0464,1.95798,2.21495,0.00170233,0.00170233,0.00170233
96,130.972,1.23094,1.37519,1.23143,1.11604,0.52125,0.5,0.41359,0.17798,0.8127,0.58333,0.64915,0.32853,2.27115,0.98573,1.75437,2.22265,0.00169917,0.00169917,0.00169917
97,132.212,1.34404,1.51907,1.28798,1.15456,0.52125,0.5,0.41359,0.17798,0.8127,0.58333,0.64915,0.32853,2.27115,0.98573,1.75437,2.22265,0.001696,0.001696,0.001696
98,133.487,1.20938,1.54728,1.18841,1.10441,0.74727,0.49363,0.4305,0.11225,0.87208,0.5697,0.57701,0.24363,2.58023,1.03923,1.76009,2.42538,0.00169283,0.00169283,0.00169283
99,134.682,1.29005,1.36717,1.19651,1.08541,0.74727,0.49363,0.4305,0.11225,0.87208,0.5697,0.57701,0.24363,2.58023,1.03923,1.76009,2.42538,0.00168967,0.00168967,0.00168967
100,135.918,1.22544,1.28307,1.23877,1.10246,0.65238,0.41667,0.43829,0.08459,0.78952,0.5,0.54468,0.21965,2.50235,1.30847,1.82027,2.50712,0.0016865,0.0016865,0.0016865
101,137.154,1.4844,1.62695,1.31523,1.19573,0.65238,0.41667,0.43829,0.08459,0.78952,0.5,0.54468,0.21965,2.50235,1.30847,1.82027,2.50712,0.00168333,0.00168333,0.00168333
102,138.504,1.38129,1.7255,1.25773,1.2083,0.41851,0.5,0.34884,0.11694,0.7228,0.65299,0.61562,0.2512,2.4112,1.16405,1.97009,2.55956,0.00168017,0.00168017,0.00168017
103,139.708,1.24929,1.29454,1.14341,1.10404,0.41851,0.5,0.34884,0.11694,0.7228,0.65299,0.61562,0.2512,2.4112,1.16405,1.97009,2.55956,0.001677,0.001677,0.001677
104,140.943,1.28604,1.42416,1.17731,1.10937,0.53753,0.48547,0.37853,0.11796,0.81331,0.72765,0.67555,0.25204,2.46026,1.11345,2.0535,2.55578,0.00167383,0.00167383,0.00167383
105,142.149,1.30095,1.285,1.25564,1.13825,0.53753,0.48547,0.37853,0.11796,0.81331,0.72765,0.67555,0.25204,2.46026,1.11345,2.0535,2.55578,0.00167067,0.00167067,0.00167067
106,143.419,1.34251,1.65696,1.16063,1.09258,0.4373,0.66667,0.38915,0.1073,0.52931,0.7497,0.55991,0.18831,2.65223,1.05279,1.90588,2.617,0.0016675,0.0016675,0.0016675
107,144.622,1.3563,1.54027,1.22071,1.15361,0.4373,0.66667,0.38915,0.1073,0.52931,0.7497,0.55991,0.18831,2.65223,1.05279,1.90588,2.617,0.00166433,0.00166433,0.00166433
108,145.878,1.40284,1.67788,1.20188,1.12861,0.40928,0.5,0.38576,0.08825,0.48347,0.58333,0.44733,0.1739,2.61536,1.07764,2.01154,2.74247,0.00166117,0.00166117,0.00166117
109,147.047,1.32638,1.33956,1.17728,1.10977,0.40928,0.5,0.38576,0.08825,0.48347,0.58333,0.44733,0.1739,2.61536,1.07764,2.01154,2.74247,0.001658,0.001658,0.001658
110,148.315,1.24279,1.34643,1.12807,1.07697,0.46113,0.5,0.38208,0.10907,0.55848,0.52865,0.46482,0.16267,2.65139,1.05559,1.98161,2.82492,0.00165483,0.00165483,0.00165483
111,149.503,1.36222,1.65872,1.20635,1.21215,0.46113,0.5,0.38208,0.10907,0.55848,0.52865,0.46482,0.16267,2.65139,1.05559,1.98161,2.82492,0.00165167,0.00165167,0.00165167
112,150.752,1.20612,1.32561,1.17818,1.09244,0.49894,0.5,0.40599,0.1576,0.56301,0.53862,0.51066,0.22443,2.341,1.10682,1.78183,2.50593,0.0016485,0.0016485,0.0016485
113,151.926,1.26563,1.46903,1.20578,1.14966,0.49894,0.5,0.40599,0.1576,0.56301,0.53862,0.51066,0.22443,2.341,1.10682,1.78183,2.50593,0.00164533,0.00164533,0.00164533
114,153.187,1.2585,1.38932,1.10296,1.13626,0.53022,0.65888,0.44778,0.14184,0.59655,0.73993,0.5906,0.21839,2.22046,1.13617,1.57085,2.26579,0.00164217,0.00164217,0.00164217
115,154.385,1.34147,1.43119,1.2174,1.1285,0.53022,0.65888,0.44778,0.14184,0.59655,0.73993,0.5906,0.21839,2.22046,1.13617,1.57085,2.26579,0.001639,0.001639,0.001639
116,155.663,1.21939,1.27418,1.12577,1.09143,0.39998,0.66662,0.43202,0.09448,0.59809,0.75,0.64893,0.18132,2.50645,1.08392,1.81425,2.52637,0.00163583,0.00163583,0.00163583
117,156.865,1.30486,1.46081,1.16244,1.13509,0.39998,0.66662,0.43202,0.09448,0.59809,0.75,0.64893,0.18132,2.50645,1.08392,1.81425,2.52637,0.00163267,0.00163267,0.00163267
118,158.149,1.39497,1.39233,1.23501,1.18214,0.26691,0.41667,0.29493,0.06341,0.41034,0.63892,0.46314,0.12895,2.77266,1.03873,2.03995,2.86967,0.0016295,0.0016295,0.0016295
119,159.326,1.3411,1.54371,1.14562,1.17666,0.26691,0.41667,0.29493,0.06341,0.41034,0.63892,0.46314,0.12895,2.77266,1.03873,2.03995,2.86967,0.00162633,0.00162633,0.00162633
120,160.637,1.20127,1.39433,1.24929,1.1218,0.551,0.25,0.2671,0.03237,0.84859,0.33333,0.43328,0.14219,2.94099,0.97838,2.37755,2.8351,0.00162317,0.00162317,0.00162317
121,161.899,1.34237,1.3198,1.13492,1.08494,0.551,0.25,0.2671,0.03237,0.84859,0.33333,0.43328,0.14219,2.94099,0.97838,2.37755,2.8351,0.00162,0.00162,0.00162
122,163.276,1.2741,1.49373,1.08925,1.02946,0.65405,0.16667,0.23654,0.03751,1,0.40592,0.53527,0.15293,2.7683,0.94244,2.35573,2.7283,0.00161683,0.00161683,0.00161683
123,164.549,1.31409,1.47222,1.22189,1.07938,0.65405,0.16667,0.23654,0.03751,1,0.40592,0.53527,0.15293,2.7683,0.94244,2.35573,2.7283,0.00161367,0.00161367,0.00161367
124,165.874,1.3747,1.55261,1.16537,1.14321,0.42172,0.244,0.29082,0.05661,0.62982,0.41667,0.57193,0.19316,2.84677,0.88868,2.27759,3.02344,0.0016105,0.0016105,0.0016105
125,167.126,1.10698,1.24396,1.11374,1.05338,0.42172,0.244,0.29082,0.05661,0.62982,0.41667,0.57193,0.19316,2.84677,0.88868,2.27759,3.02344,0.00160733,0.00160733,0.00160733
126,168.368,1.25255,1.30261,1.15056,1.1002,0.51802,0.4497,0.46738,0.12846,0.64693,0.75,0.61328,0.2513,2.61601,0.9035,2.11017,3.14644,0.00160417,0.00160417,0.00160417
127,169.539,1.4159,1.61529,1.07621,1.09064,0.51802,0.4497,0.46738,0.12846,0.64693,0.75,0.61328,0.2513,2.61601,0.9035,2.11017,3.14644,0.001601,0.001601,0.001601
128,170.788,1.39638,1.23138,1.11615,1.13436,0.38961,0.33333,0.26835,0.08895,0.6515,0.75,0.62728,0.23119,2.5161,0.9252,2.12026,3.10427,0.00159783,0.00159783,0.00159783
129,171.968,1.21392,1.25298,1.08316,1.08742,0.38961,0.33333,0.26835,0.08895,0.6515,0.75,0.62728,0.23119,2.5161,0.9252,2.12026,3.10427,0.00159467,0.00159467,0.00159467
130,173.2,1.2349,1.50339,1.10059,1.06778,0.38672,0.5,0.38286,0.10393,0.59243,0.75,0.59102,0.19778,2.57867,0.92333,2.1564,3.16005,0.0015915,0.0015915,0.0015915
131,174.459,1.25854,1.53854,1.07117,1.09859,0.38672,0.5,0.38286,0.10393,0.59243,0.75,0.59102,0.19778,2.57867,0.92333,2.1564,3.16005,0.00158833,0.00158833,0.00158833
