epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,24.2788,2.17073,2.69644,2.70786,1.70274,0.00389,0.46667,0.07095,0.00781,0.00222,0.26667,0.07926,0.01677,3.05612,5.93194,3.72148,2.83768,0.000605275,0.000605275,0.000605275
17,25.5712,2.15575,2.36001,2.4299,1.72152,0.00389,0.46667,0.00544,0.001,0.00222,0.26667,0.0344,0.0041,3.49244,5.3509,3.77012,3.0453,0.00064328,0.00064328,0.00064328
18,26.8391,2.17965,2.11077,2.89055,1.76164,0.00444,0.53333,0.00631,0.00139,0.00333,0.4,0.06877,0.01076,3.14048,4.83017,3.7525,2.90796,0.000681158,0.000681158,0.000681158
19,28.0796,2.29691,2.4021,2.68851,1.9184,0.00278,0.33333,0.01162,0.00214,0.00278,0.33333,0.03661,0.01134,3.19199,4.22602,3.6321,3.04468,0.00071891,0.00071891,0.00071891
20,29.2745,2.12259,2.34475,2.77977,1.70063,0.00444,0.53333,0.00656,0.00171,0.00333,0.4,0.03647,0.00438,3.13463,3.7062,3.65098,2.88388,0.000756535,0.000756535,0.000756535
21,30.4647,2.0563,2.38158,2.62186,1.71268,0.005,0.6,0.01044,0.00352,0.00333,0.4,0.00394,0.00124,2.67398,3.29175,3.4897,2.6841,0.000794033,0.000794033,0.000794033
22,31.6718,2.22854,2.6396,2.52154,1.7378,0.005,0.6,0.06547,0.01015,0.00333,0.4,0.00484,0.0015,2.58095,3.05769,3.32297,2.67663,0.000831405,0.000831405,0.000831405
23,32.8825,1.98081,2.22905,2.50214,1.69955,0.00556,0.66667,0.06957,0.01348,0.00333,0.4,0.00349,0.00081,2.65011,3.1295,3.3411,3.12696,0.00086865,0.00086865,0.00086865
24,34.0688,1.94016,2.97621,3.08357,1.54225,0.03303,0.4,0.09198,0.01934,0.00389,0.46667,0.00436,0.0011,2.67475,3.27812,3.20336,3.38681,0.000905768,0.000905768,0.000905768
25,35.2686,2.02392,1.68312,2.48274,1.64595,0.00874,0.4,0.05357,0.01178,0.00389,0.46667,0.00533,0.00115,2.76233,3.20884,3.21398,3.5676,0.00094276,0.00094276,0.00094276
26,36.493,2.27049,2.67529,2.3889,1.73962,0.00556,0.66667,0.04066,0.00816,0.00389,0.46667,0.00835,0.00132,2.82151,2.78199,3.32356,3.43915,0.000979625,0.000979625,0.000979625
27,37.7219,2.22935,2.31426,2.41622,1.75293,0.12455,0.2,0.06324,0.01437,0.048,0.06667,0.04098,0.00828,2.78639,2.72769,3.4319,2.68265,0.00101636,0.00101636,0.00101636
28,38.9217,2.17377,1.99823,2.21402,1.71168,0.12455,0.2,0.06324,0.01437,0.048,0.06667,0.04098,0.00828,2.78639,2.72769,3.4319,2.68265,0.00105298,0.00105298,0.00105298
29,40.1596,2.23594,2.45521,2.38682,1.67731,0.02303,0.2,0.039,0.00898,0.03839,0.33333,0.0711,0.01871,2.71432,2.96103,3.32921,2.55115,0.00108946,0.00108946,0.00108946
30,41.3644,2.21922,1.97277,2.35369,1.72408,0.13931,0.06667,0.06548,0.0091,0.27861,0.13333,0.06494,0.01938,2.79704,3.63289,3.21046,2.82977,0.00112582,0.00112582,0.00112582
31,42.5129,1.99445,1.78481,2.40274,1.60734,0.13931,0.06667,0.06548,0.0091,0.27861,0.13333,0.06494,0.01938,2.79704,3.63289,3.21046,2.82977,0.00116205,0.00116205,0.00116205
32,43.7357,1.91562,1.81372,2.30344,1.65078,0.18466,0.2,0.06102,0.01416,0.41393,0.18975,0.13484,0.03053,2.75342,4.92693,3.00004,2.77694,0.00119816,0.00119816,0.00119816
33,44.9851,2.05889,1.87244,2.22077,1.59356,0.09091,0.13333,0.05171,0.01464,0.31415,0.2,0.13288,0.02813,2.68032,4.6726,3.22023,2.59114,0.00123413,0.00123413,0.00123413
34,46.1784,1.8938,1.96582,2.25378,1.55736,0.09091,0.13333,0.05171,0.01464,0.31415,0.2,0.13288,0.02813,2.68032,4.6726,3.22023,2.59114,0.00126998,0.00126998,0.00126998
35,47.4284,1.8683,1.83748,2.32401,1.52526,0.10952,0.06667,0.04969,0.0134,0.21904,0.13333,0.06764,0.02476,3.1121,4.75774,2.99836,2.84262,0.00130571,0.00130571,0.00130571
36,48.7029,1.9464,1.89183,2.3488,1.60407,0.21355,0.2,0.17271,0.05561,0.21355,0.2,0.11184,0.04238,2.93121,4.05633,2.94044,2.82171,0.00134131,0.00134131,0.00134131
37,49.879,1.7513,1.70818,2.31831,1.46541,0.21355,0.2,0.17271,0.05561,0.21355,0.2,0.11184,0.04238,2.93121,4.05633,2.94044,2.82171,0.00137678,0.00137678,0.00137678
38,51.0775,2.08237,1.54107,2.34527,1.57678,0.3442,0.13333,0.18711,0.04362,0.13749,0.13333,0.08217,0.0215,2.8298,3.98289,2.76251,2.68679,0.00141212,0.00141212,0.00141212
39,52.288,2.02178,1.89764,2.54719,1.57815,0.26683,0.2,0.12152,0.03572,0.26683,0.2,0.09452,0.02177,3.01371,3.85127,3.12032,2.73968,0.00144734,0.00144734,0.00144734
40,53.5235,1.8609,1.80128,2.28202,1.51878,0.26683,0.2,0.12152,0.03572,0.26683,0.2,0.09452,0.02177,3.01371,3.85127,3.12032,2.73968,0.00148244,0.00148244,0.00148244
41,54.8377,1.92634,2.37535,2.26039,1.48151,0.8533,0.13333,0.18737,0.04989,0.22785,0.2,0.12685,0.02895,2.88077,3.48674,3.13397,2.69054,0.0015174,0.0015174,0.0015174
42,56.2098,2.32375,1.95065,2.51646,1.56784,0.58413,0.13333,0.15753,0.04262,0.58413,0.13333,0.14193,0.02815,2.85557,3.56777,2.80322,2.60799,0.00155224,0.00155224,0.00155224
43,57.553,1.85912,1.94654,2.17483,1.41621,0.58413,0.13333,0.15753,0.04262,0.58413,0.13333,0.14193,0.02815,2.85557,3.56777,2.80322,2.60799,0.00158695,0.00158695,0.00158695
44,58.9864,1.98375,2.00872,2.19557,1.73727,0.89045,0.13333,0.16518,0.0473,0.89045,0.13333,0.17416,0.03062,3.13385,3.45879,2.64459,2.58789,0.00162154,0.00162154,0.00162154
45,60.1975,1.95687,1.84686,2.3173,1.49346,0.89045,0.13333,0.16518,0.0473,0.89045,0.13333,0.17416,0.03062,3.13385,3.45879,2.64459,2.58789,0.00165599,0.00165599,0.00165599
46,61.4815,1.99018,1.80667,2.41711,1.50579,0.00444,0.53333,0.22017,0.04977,0.00278,0.33333,0.12662,0.02603,3.18983,3.75825,2.9439,2.6156,0.00169033,0.00169033,0.00169033
47,62.7679,1.7867,1.78926,2.04771,1.42888,0.00444,0.53333,0.22017,0.04977,0.00278,0.33333,0.12662,0.02603,3.18983,3.75825,2.9439,2.6156,0.00172453,0.00172453,0.00172453
48,64.0642,1.77007,1.74056,2.08301,1.47857,0.34329,0.13333,0.17114,0.05194,0.51494,0.2,0.18865,0.06279,3.16934,3.64837,2.78136,2.57737,0.00175861,0.00175861,0.00175861
49,65.2387,1.97691,1.6691,2.30863,1.56298,0.34329,0.13333,0.17114,0.05194,0.51494,0.2,0.18865,0.06279,3.16934,3.64837,2.78136,2.57737,0.00179256,0.00179256,0.00179256
50,66.4776,1.83694,2.31092,2.04274,1.5592,0.92612,0.13333,0.16083,0.03664,0.92612,0.13333,0.15848,0.04743,3.03743,3.368,2.61987,2.3225,0.00182639,0.00182639,0.00182639
51,67.6183,1.79666,1.68378,1.91526,1.49525,0.92612,0.13333,0.16083,0.03664,0.92612,0.13333,0.15848,0.04743,3.03743,3.368,2.61987,2.3225,0.00184167,0.00184167,0.00184167
52,68.8549,1.75784,1.42127,1.92156,1.54185,0.81947,0.13333,0.17951,0.05646,0.81947,0.13333,0.14573,0.04288,2.73712,3.59425,3.15042,2.16812,0.0018385,0.0018385,0.0018385
53,70.0049,1.62779,1.70148,1.88309,1.32754,0.81947,0.13333,0.17951,0.05646,0.81947,0.13333,0.14573,0.04288,2.73712,3.59425,3.15042,2.16812,0.00183533,0.00183533,0.00183533
54,71.2565,2.02839,2.14765,2.02611,1.56145,0.22422,0.2,0.08806,0.0288,0.45446,0.13333,0.10907,0.01973,2.67823,4.41767,4.77989,2.31899,0.00183217,0.00183217,0.00183217
55,72.4195,1.73379,1.74188,1.9461,1.42078,0.22422,0.2,0.08806,0.0288,0.45446,0.13333,0.10907,0.01973,2.67823,4.41767,4.77989,2.31899,0.001829,0.001829,0.001829
56,73.6728,1.7465,1.60445,1.99362,1.42932,0.28215,0.26667,0.17636,0.04288,0.30089,0.2,0.08726,0.01651,2.70634,4.70634,4.78501,2.36154,0.00182583,0.00182583,0.00182583
57,74.7815,1.85096,2.12655,2.29992,1.47252,0.28215,0.26667,0.17636,0.04288,0.30089,0.2,0.08726,0.01651,2.70634,4.70634,4.78501,2.36154,0.00182267,0.00182267,0.00182267
58,76.0601,1.61706,1.70886,1.77546,1.4013,0.27132,0.26667,0.23345,0.07015,0.28398,0.2,0.18153,0.05117,2.59693,4.61032,2.71481,2.44392,0.0018195,0.0018195,0.0018195
59,77.1975,1.82064,2.16479,1.97086,1.52909,0.27132,0.26667,0.23345,0.07015,0.28398,0.2,0.18153,0.05117,2.59693,4.61032,2.71481,2.44392,0.00181633,0.00181633,0.00181633
60,78.444,1.75773,1.73796,1.73148,1.36046,0.30759,0.33333,0.20351,0.03966,0.38231,0.06667,0.0825,0.02371,3.07428,4.20255,2.46298,3.32897,0.00181317,0.00181317,0.00181317
61,79.6287,1.55108,1.78427,1.73291,1.26684,0.30759,0.33333,0.20351,0.03966,0.38231,0.06667,0.0825,0.02371,3.07428,4.20255,2.46298,3.32897,0.00181,0.00181,0.00181
62,80.8214,1.84866,1.54982,1.89917,1.59858,0.09277,0.13333,0.05393,0.00993,0.17379,0.13333,0.04619,0.00947,3.40322,4.25964,2.80998,3.50648,0.00180683,0.00180683,0.00180683
63,81.9832,1.67177,1.52682,1.762,1.28494,0.09277,0.13333,0.05393,0.00993,0.17379,0.13333,0.04619,0.00947,3.40322,4.25964,2.80998,3.50648,0.00180367,0.00180367,0.00180367
64,83.166,1.70563,1.58296,1.96725,1.31146,0.16283,0.13333,0.07403,0.01583,0.28656,0.2,0.07042,0.01521,3.58822,3.72126,2.46902,3.61238,0.0018005,0.0018005,0.0018005
65,84.2771,1.82821,1.817,1.80539,1.40121,0.16283,0.13333,0.07403,0.01583,0.28656,0.2,0.07042,0.01521,3.58822,3.72126,2.46902,3.61238,0.00179733,0.00179733,0.00179733
66,85.4988,1.87408,1.83271,2.11615,1.45678,0.12076,0.2,0.07163,0.02468,0.13958,0.2,0.05382,0.02051,3.23309,3.61443,2.64985,3.10038,0.00179417,0.00179417,0.00179417
67,86.6445,1.70623,1.39294,1.82,1.319,0.12076,0.2,0.07163,0.02468,0.13958,0.2,0.05382,0.02051,3.23309,3.61443,2.64985,3.10038,0.001791,0.001791,0.001791
68,87.8445,1.70808,1.57705,1.89426,1.35594,0.08948,0.13333,0.07802,0.01905,0.06515,0.13333,0.03777,0.00958,3.06971,4.23309,2.66216,3.05141,0.00178783,0.00178783,0.00178783
69,88.9878,1.69253,1.56336,1.75239,1.3819,0.08948,0.13333,0.07802,0.01905,0.06515,0.13333,0.03777,0.00958,3.06971,4.23309,2.66216,3.05141,0.00178467,0.00178467,0.00178467
70,90.1762,1.57364,1.65968,1.8195,1.29899,0.90321,0.06667,0.09082,0.01671,0.02713,0.2,0.01199,0.00394,3.21436,4.09693,3.09139,2.90197,0.0017815,0.0017815,0.0017815
71,91.292,1.7753,1.795,1.8668,1.48061,0.90321,0.06667,0.09082,0.01671,0.02713,0.2,0.01199,0.00394,3.21436,4.09693,3.09139,2.90197,0.00177833,0.00177833,0.00177833
72,92.484,1.54823,1.65263,1.80183,1.3832,0.16755,0.2,0.06453,0.01449,0.11092,0.13333,0.03249,0.00877,2.98536,3.76666,2.92369,2.57268,0.00177517,0.00177517,0.00177517
73,93.6142,1.75882,1.42298,1.81734,1.45912,0.16755,0.2,0.06453,0.01449,0.11092,0.13333,0.03249,0.00877,2.98536,3.76666,2.92369,2.57268,0.001772,0.001772,0.001772
74,94.8421,1.70241,1.85086,1.69608,1.37354,0.20363,0.2225,0.1179,0.03022,0.55021,0.13333,0.10666,0.04413,2.93811,3.5004,2.37121,2.7864,0.00176883,0.00176883,0.00176883
75,95.9747,1.78647,1.31133,1.8104,1.532,0.20363,0.2225,0.1179,0.03022,0.55021,0.13333,0.10666,0.04413,2.93811,3.5004,2.37121,2.7864,0.00176567,0.00176567,0.00176567
76,97.1564,1.65101,1.85472,1.69754,1.30848,0.21875,0.35527,0.14788,0.03985,0.22909,0.2,0.0709,0.02711,2.777,3.16922,2.19192,2.78457,0.0017625,0.0017625,0.0017625
77,98.2678,1.81153,1.36714,1.92414,1.4693,0.21875,0.35527,0.14788,0.03985,0.22909,0.2,0.0709,0.02711,2.777,3.16922,2.19192,2.78457,0.00175933,0.00175933,0.00175933
78,99.4935,1.84869,2.03155,2.27753,1.48038,0.23046,0.4,0.17149,0.05423,0.25512,0.26667,0.13175,0.03575,2.7407,3.05271,2.41943,2.62424,0.00175617,0.00175617,0.00175617
79,100.656,1.69258,1.30334,1.55729,1.29116,0.23046,0.4,0.17149,0.05423,0.25512,0.26667,0.13175,0.03575,2.7407,3.05271,2.41943,2.62424,0.001753,0.001753,0.001753
80,101.865,1.50253,1.76792,1.65363,1.29903,0.20218,0.33333,0.13498,0.04798,0.30734,0.2,0.11431,0.03542,2.58424,3.23873,3.45913,2.4873,0.00174983,0.00174983,0.00174983
81,102.997,1.74876,2.01653,1.66029,1.32304,0.20218,0.33333,0.13498,0.04798,0.30734,0.2,0.11431,0.03542,2.58424,3.23873,3.45913,2.4873,0.00174667,0.00174667,0.00174667
82,104.185,1.6315,1.76321,1.59867,1.26934,0.48375,0.2,0.15993,0.07471,0.48375,0.2,0.17457,0.07034,2.62618,3.32036,3.34424,2.53777,0.0017435,0.0017435,0.0017435
83,105.354,2.06821,1.37595,1.93419,1.4772,0.48375,0.2,0.15993,0.07471,0.48375,0.2,0.17457,0.07034,2.62618,3.32036,3.34424,2.53777,0.00174033,0.00174033,0.00174033
84,106.62,1.59276,1.31915,1.60181,1.27746,0.22184,0.4,0.23039,0.06295,0.41617,0.33333,0.25805,0.07462,2.62789,3.13575,2.96489,2.53248,0.00173717,0.00173717,0.00173717
85,107.758,1.48604,1.45244,1.52019,1.23458,0.22184,0.4,0.23039,0.06295,0.41617,0.33333,0.25805,0.07462,2.62789,3.13575,2.96489,2.53248,0.001734,0.001734,0.001734
86,109.002,1.53727,1.5543,1.52449,1.22785,0.39726,0.2,0.24537,0.08602,0.39726,0.2,0.19769,0.08132,2.54229,2.9042,2.75893,2.50104,0.00173083,0.00173083,0.00173083
87,110.173,1.81662,1.47431,1.74641,1.339,0.39726,0.2,0.24537,0.08602,0.39726,0.2,0.19769,0.08132,2.54229,2.9042,2.75893,2.50104,0.00172767,0.00172767,0.00172767
88,111.396,1.49595,1.37854,1.52295,1.24444,0.30478,0.3221,0.25642,0.0918,0.76972,0.2,0.25714,0.07816,2.37127,2.87874,2.16663,2.40007,0.0017245,0.0017245,0.0017245
89,112.528,1.47296,1.45515,1.43454,1.20387,0.30478,0.3221,0.25642,0.0918,0.76972,0.2,0.25714,0.07816,2.37127,2.87874,2.16663,2.40007,0.00172133,0.00172133,0.00172133
90,113.755,1.60918,1.42999,1.48205,1.29909,0.26276,0.28594,0.22061,0.06835,0.26415,0.33333,0.17872,0.06014,2.54284,2.79364,2.27099,2.51616,0.00171817,0.00171817,0.00171817
91,114.972,1.55394,1.6575,1.54485,1.24662,0.26276,0.28594,0.22061,0.06835,0.26415,0.33333,0.17872,0.06014,2.54284,2.79364,2.27099,2.51616,0.001715,0.001715,0.001715
92,116.159,1.68851,1.44096,1.63445,1.32223,0.20874,0.26667,0.18122,0.04047,0.2373,0.26667,0.21307,0.08529,2.86454,2.7917,2.42755,2.6883,0.00171183,0.00171183,0.00171183
93,117.286,1.46922,1.29697,1.61771,1.25269,0.20874,0.26667,0.18122,0.04047,0.2373,0.26667,0.21307,0.08529,2.86454,2.7917,2.42755,2.6883,0.00170867,0.00170867,0.00170867
94,118.465,1.63955,1.39606,1.43583,1.34391,0.76567,0.26667,0.33628,0.0785,0.56641,0.2,0.22051,0.08972,3.10543,3.60259,2.12491,2.85265,0.0017055,0.0017055,0.0017055
95,119.749,1.48147,1.45725,1.44199,1.32183,0.76567,0.26667,0.33628,0.0785,0.56641,0.2,0.22051,0.08972,3.10543,3.60259,2.12491,2.85265,0.00170233,0.00170233,0.00170233
96,121.013,1.45279,1.26808,1.44652,1.26742,0.58953,0.33333,0.34527,0.08305,0.46797,0.26667,0.22622,0.07184,3.01231,4.10568,2.10634,2.93709,0.00169917,0.00169917,0.00169917
97,122.157,1.54276,1.53278,1.53018,1.32611,0.58953,0.33333,0.34527,0.08305,0.46797,0.26667,0.22622,0.07184,3.01231,4.10568,2.10634,2.93709,0.001696,0.001696,0.001696
98,123.427,1.69333,2.14466,1.72685,1.44811,0.49464,0.33333,0.28639,0.08526,0.36704,0.26667,0.18598,0.07264,2.92783,3.9931,2.33101,2.84665,0.00169283,0.00169283,0.00169283
99,124.615,1.47952,1.54313,1.43419,1.20256,0.49464,0.33333,0.28639,0.08526,0.36704,0.26667,0.18598,0.07264,2.92783,3.9931,2.33101,2.84665,0.00168967,0.00168967,0.00168967
100,125.855,1.63204,1.55078,1.63039,1.30525,0.7205,0.26667,0.31677,0.07367,0.41313,0.33333,0.21333,0.07585,2.82397,4.12307,2.45027,2.56567,0.0016865,0.0016865,0.0016865
101,127.063,1.67117,1.77834,1.71225,1.29614,0.7205,0.26667,0.31677,0.07367,0.41313,0.33333,0.21333,0.07585,2.82397,4.12307,2.45027,2.56567,0.00168333,0.00168333,0.00168333
102,128.327,1.46918,1.42082,1.46724,1.15733,0.79019,0.33333,0.31725,0.0845,0.55433,0.25071,0.20044,0.07313,2.79349,3.85407,2.55396,2.74837,0.00168017,0.00168017,0.00168017
103,129.49,1.53268,1.60363,1.47992,1.29404,0.79019,0.33333,0.31725,0.0845,0.55433,0.25071,0.20044,0.07313,2.79349,3.85407,2.55396,2.74837,0.001677,0.001677,0.001677
104,130.707,1.61495,1.00224,1.5379,1.36448,0.73395,0.26667,0.27288,0.07193,0.64758,0.2,0.20127,0.06403,2.98948,3.0163,3.0454,3.09745,0.00167383,0.00167383,0.00167383
105,131.826,1.76062,1.28548,1.74188,1.28597,0.73395,0.26667,0.27288,0.07193,0.64758,0.2,0.20127,0.06403,2.98948,3.0163,3.0454,3.09745,0.00167067,0.00167067,0.00167067
106,133.057,1.45262,1.28715,1.43442,1.21643,0.58351,0.26667,0.28627,0.05376,0.72692,0.2,0.2185,0.05462,3.12324,2.96038,2.86956,2.89699,0.0016675,0.0016675,0.0016675
107,134.198,1.62717,2.01194,1.57576,1.29823,0.58351,0.26667,0.28627,0.05376,0.72692,0.2,0.2185,0.05462,3.12324,2.96038,2.86956,2.89699,0.00166433,0.00166433,0.00166433
108,135.443,1.32557,1.32806,1.45751,1.15171,0.2915,0.4,0.20568,0.02925,0.54678,0.2,0.20487,0.05101,3.16905,2.97119,2.75839,2.96033,0.00166117,0.00166117,0.00166117
109,136.595,1.46939,1.50749,1.38735,1.17954,0.2915,0.4,0.20568,0.02925,0.54678,0.2,0.20487,0.05101,3.16905,2.97119,2.75839,2.96033,0.001658,0.001658,0.001658
110,137.815,1.5766,1.59618,1.3647,1.18166,0.26783,0.26667,0.19133,0.03285,0.40595,0.33333,0.1902,0.0716,3.13035,3.64804,2.3646,2.84694,0.00165483,0.00165483,0.00165483
111,138.995,1.5658,1.5648,1.56832,1.23372,0.26783,0.26667,0.19133,0.03285,0.40595,0.33333,0.1902,0.0716,3.13035,3.64804,2.3646,2.84694,0.00165167,0.00165167,0.00165167
112,140.212,1.54294,1.30324,1.44665,1.24399,0.25991,0.4,0.16095,0.04079,0.30931,0.4,0.18671,0.0619,2.72367,3.82847,2.19606,2.74154,0.0016485,0.0016485,0.0016485
113,141.372,1.51145,1.49728,1.40253,1.18317,0.25991,0.4,0.16095,0.04079,0.30931,0.4,0.18671,0.0619,2.72367,3.82847,2.19606,2.74154,0.00164533,0.00164533,0.00164533
114,142.563,1.54393,1.36698,1.35991,1.17365,0.33071,0.46141,0.20976,0.03878,0.3992,0.33333,0.22869,0.06892,2.79738,4.42086,2.1685,2.74828,0.00164217,0.00164217,0.00164217
115,143.685,1.51769,1.50349,1.50622,1.23404,0.33071,0.46141,0.20976,0.03878,0.3992,0.33333,0.22869,0.06892,2.79738,4.42086,2.1685,2.74828,0.001639,0.001639,0.001639
116,144.878,1.43276,1.10876,1.22599,1.20033,0.2674,0.33333,0.16722,0.02788,0.44675,0.4,0.27174,0.07636,2.7943,4.81726,2.40884,2.47851,0.00163583,0.00163583,0.00163583
117,146.047,1.63732,1.75015,1.35428,1.23091,0.2674,0.33333,0.16722,0.02788,0.44675,0.4,0.27174,0.07636,2.7943,4.81726,2.40884,2.47851,0.00163267,0.00163267,0.00163267
118,147.254,1.44963,2.14643,1.20307,1.23167,0.31138,0.53333,0.28262,0.07295,0.46833,0.26667,0.2667,0.08517,2.62394,4.98126,2.25046,2.31466,0.0016295,0.0016295,0.0016295
119,148.405,1.39888,1.55061,1.23312,1.19402,0.31138,0.53333,0.28262,0.07295,0.46833,0.26667,0.2667,0.08517,2.62394,4.98126,2.25046,2.31466,0.00162633,0.00162633,0.00162633
120,149.642,1.56887,1.4933,1.42829,1.17111,0.23977,0.33333,0.20697,0.07073,0.38153,0.20627,0.19398,0.06595,2.62264,4.8076,2.3484,2.41459,0.00162317,0.00162317,0.00162317
121,150.841,1.35457,1.60319,1.28339,1.18161,0.23977,0.33333,0.20697,0.07073,0.38153,0.20627,0.19398,0.06595,2.62264,4.8076,2.3484,2.41459,0.00162,0.00162,0.00162
122,152.064,1.44611,1.54034,1.3939,1.13213,0.26979,0.44398,0.23761,0.08654,0.30729,0.46667,0.23462,0.06755,2.61199,4.1141,2.12159,2.49513,0.00161683,0.00161683,0.00161683
123,153.178,1.63733,1.46227,1.32249,1.22874,0.26979,0.44398,0.23761,0.08654,0.30729,0.46667,0.23462,0.06755,2.61199,4.1141,2.12159,2.49513,0.00161367,0.00161367,0.00161367
124,154.377,1.51752,1.19492,1.31016,1.20865,0.35772,0.46667,0.29229,0.11554,0.38162,0.46667,0.25707,0.09262,2.41656,3.80837,2.12659,2.34327,0.0016105,0.0016105,0.0016105
125,155.557,1.27229,1.19945,1.23255,1.14532,0.35772,0.46667,0.29229,0.11554,0.38162,0.46667,0.25707,0.09262,2.41656,3.80837,2.12659,2.34327,0.00160733,0.00160733,0.00160733
126,156.772,1.48907,1.53574,1.36659,1.14163,0.41259,0.5158,0.37532,0.14599,0.42559,0.46667,0.30104,0.09832,2.24244,3.61494,1.97736,2.15627,0.00160417,0.00160417,0.00160417
127,157.908,1.39357,1.23838,1.29998,1.13599,0.41259,0.5158,0.37532,0.14599,0.42559,0.46667,0.30104,0.09832,2.24244,3.61494,1.97736,2.15627,0.001601,0.001601,0.001601
128,159.12,1.48009,1.26899,1.29414,1.18018,0.3725,0.53333,0.31065,0.14342,0.43166,0.33333,0.24497,0.08987,2.21721,3.37841,2.09746,2.30477,0.00159783,0.00159783,0.00159783
129,160.247,1.24872,1.03578,1.17547,1.14941,0.3725,0.53333,0.31065,0.14342,0.43166,0.33333,0.24497,0.08987,2.21721,3.37841,2.09746,2.30477,0.00159467,0.00159467,0.00159467
130,161.442,1.53575,1.35379,1.30712,1.15497,0.40237,0.33333,0.30995,0.10466,0.41119,0.33333,0.30893,0.09393,2.55503,3.34403,2.23187,2.43637,0.0015915,0.0015915,0.0015915
131,162.592,1.51348,1.54676,1.48151,1.23468,0.40237,0.33333,0.30995,0.10466,0.41119,0.33333,0.30893,0.09393,2.55503,3.34403,2.23187,2.43637,0.00158833,0.00158833,0.00158833
