epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,47.3631,2.04523,2.19817,2.21994,1.6719,0.13445,0.38462,0.13553,0.05443,0.18823,0.53846,0.19223,0.0434,2.49514,1.74943,3.29757,2.58956,0.00115961,0.00115961,0.00115961
32,48.7511,1.95293,2.11917,2.06754,1.6476,0.28981,0.30769,0.19582,0.07227,0.43236,0.46919,0.35817,0.10062,2.50918,1.64735,3.229,2.42606,0.00119555,0.00119555,0.00119555
33,50.1271,1.97019,1.96884,2.12485,1.67794,0.29415,0.30769,0.191,0.06209,0.36807,0.38462,0.25037,0.06468,2.39586,1.83327,3.34738,2.33189,0.00123136,0.00123136,0.00123136
34,51.3453,1.88584,2.17319,1.99371,1.61538,0.29415,0.30769,0.191,0.06209,0.36807,0.38462,0.25037,0.06468,2.39586,1.83327,3.34738,2.33189,0.00126704,0.00126704,0.00126704
35,52.6614,1.89593,2.09901,1.97572,1.58389,0.22013,0.38462,0.23444,0.07065,0.1972,0.30769,0.21084,0.04256,2.23543,2.13436,3.6219,2.22982,0.00130258,0.00130258,0.00130258
36,54.2204,1.90312,2.53086,2.12072,1.60032,0.214,0.38462,0.25699,0.07052,0.57123,0.15385,0.20573,0.04124,2.39495,2.12829,4.33993,2.33711,0.001338,0.001338,0.001338
37,55.9215,2.00515,2.13628,2.05209,1.67539,0.214,0.38462,0.25699,0.07052,0.57123,0.15385,0.20573,0.04124,2.39495,2.12829,4.33993,2.33711,0.00137328,0.00137328,0.00137328
38,57.3795,1.86802,2.26404,2.10621,1.59629,0.19151,0.30769,0.20662,0.04178,0.29315,0.46154,0.27671,0.04298,2.43909,1.99172,3.62841,2.30416,0.00140843,0.00140843,0.00140843
39,58.7485,1.94644,2.68941,2.11706,1.66502,0.36797,0.23077,0.18345,0.0363,0.49328,0.30045,0.31872,0.0645,2.48188,1.91523,3.54866,2.33664,0.00144344,0.00144344,0.00144344
40,59.9745,2.04239,2.3584,2.11177,1.74085,0.36797,0.23077,0.18345,0.0363,0.49328,0.30045,0.31872,0.0645,2.48188,1.91523,3.54866,2.33664,0.00147833,0.00147833,0.00147833
41,61.2825,1.7757,2.064,1.95723,1.51983,0.39516,0.38462,0.25511,0.06775,0.50857,0.6378,0.59367,0.14356,2.35824,2.40691,3.56011,2.40159,0.00151308,0.00151308,0.00151308
42,63.111,1.81296,1.95728,2.10205,1.56999,0.4779,0.38462,0.31828,0.08316,0.73153,0.46154,0.53014,0.18763,2.3399,2.68048,3.49069,2.538,0.0015477,0.0015477,0.0015477
43,64.734,1.73687,1.55168,1.79249,1.46911,0.4779,0.38462,0.31828,0.08316,0.73153,0.46154,0.53014,0.18763,2.3399,2.68048,3.49069,2.538,0.00158219,0.00158219,0.00158219
44,66.6067,2.19224,2.49083,2.10789,1.79521,0.48852,0.38462,0.32202,0.12256,0.59778,0.61538,0.6315,0.21476,2.22758,2.45074,3.01916,2.44161,0.00161655,0.00161655,0.00161655
45,67.8884,1.90775,2.40451,2.11602,1.68766,0.48852,0.38462,0.32202,0.12256,0.59778,0.61538,0.6315,0.21476,2.22758,2.45074,3.01916,2.44161,0.00165077,0.00165077,0.00165077
46,69.2754,1.89805,2.22789,2.07396,1.60676,0.40495,0.53846,0.3934,0.12521,0.92813,0.53846,0.72626,0.17975,2.32201,2.36407,2.64737,2.2604,0.00168487,0.00168487,0.00168487
47,70.5608,1.85397,2.14143,1.91211,1.57165,0.40495,0.53846,0.3934,0.12521,0.92813,0.53846,0.72626,0.17975,2.32201,2.36407,2.64737,2.2604,0.00171883,0.00171883,0.00171883
48,71.8868,2.03876,2.39716,2.17665,1.7318,0.43635,0.38462,0.31541,0.0734,0.50371,0.46154,0.51973,0.13481,2.44504,2.21764,2.68262,2.38468,0.00175265,0.00175265,0.00175265
49,73.1302,2.00943,2.59534,2.09219,1.697,0.43635,0.38462,0.31541,0.0734,0.50371,0.46154,0.51973,0.13481,2.44504,2.21764,2.68262,2.38468,0.00178635,0.00178635,0.00178635
50,74.4302,1.77528,2.21976,1.93687,1.55443,0.4127,0.38462,0.33936,0.10919,0.65791,0.53846,0.50747,0.13549,2.57336,1.96994,2.25798,2.46081,0.00181992,0.00181992,0.00181992
51,75.6572,1.79001,1.96747,1.90923,1.5167,0.4127,0.38462,0.33936,0.10919,0.65791,0.53846,0.50747,0.13549,2.57336,1.96994,2.25798,2.46081,0.001835,0.001835,0.001835
52,76.9782,1.79467,2.09274,2.09212,1.57072,0.40228,0.30769,0.3098,0.10422,0.47539,0.61538,0.58563,0.17232,2.37887,1.92572,2.79147,2.24645,0.0018317,0.0018317,0.0018317
53,78.2542,1.98086,2.32411,2.06225,1.66327,0.40228,0.30769,0.3098,0.10422,0.47539,0.61538,0.58563,0.17232,2.37887,1.92572,2.79147,2.24645,0.0018284,0.0018284,0.0018284
54,79.5572,1.87474,2.10429,1.96629,1.61553,0.27778,0.38462,0.28934,0.11085,0.67266,0.69231,0.66646,0.2144,2.31057,2.05447,3.01747,2.4007,0.0018251,0.0018251,0.0018251
55,80.8332,1.75792,2.26908,1.85483,1.56628,0.27778,0.38462,0.28934,0.11085,0.67266,0.69231,0.66646,0.2144,2.31057,2.05447,3.01747,2.4007,0.0018218,0.0018218,0.0018218
56,82.1522,1.92968,2.53191,2.09447,1.70081,0.46953,0.23077,0.22213,0.11729,0.64105,0.69231,0.67219,0.18977,2.33312,2.00809,3.35846,2.43043,0.0018185,0.0018185,0.0018185
57,83.4102,1.75836,2.21836,1.8625,1.54776,0.46953,0.23077,0.22213,0.11729,0.64105,0.69231,0.67219,0.18977,2.33312,2.00809,3.35846,2.43043,0.0018152,0.0018152,0.0018152
58,84.7853,1.90322,1.92707,2.06997,1.60179,0.42049,0.38462,0.32513,0.14439,0.46667,0.53846,0.43555,0.17112,2.40575,2.29242,2.51776,2.46632,0.0018119,0.0018119,0.0018119
59,86.0305,1.93681,2.20803,2.0437,1.72307,0.42049,0.38462,0.32513,0.14439,0.46667,0.53846,0.43555,0.17112,2.40575,2.29242,2.51776,2.46632,0.0018086,0.0018086,0.0018086
60,87.3495,1.78023,1.92449,1.81055,1.53609,0.47535,0.23077,0.17756,0.11316,0.65066,0.30769,0.27677,0.11814,2.33543,2.06867,2.62399,2.19934,0.0018053,0.0018053,0.0018053
61,88.6395,1.80845,1.88996,1.88475,1.48664,0.47535,0.23077,0.17756,0.11316,0.65066,0.30769,0.27677,0.11814,2.33543,2.06867,2.62399,2.19934,0.001802,0.001802,0.001802
62,90.5058,1.74058,1.92574,1.96286,1.55242,0.32685,0.30769,0.20332,0.06306,0.2066,0.15385,0.0712,0.03224,2.18559,2.10664,3.20821,2.16928,0.0017987,0.0017987,0.0017987
63,93.2558,1.9645,2.30043,2.25658,1.68944,0.32685,0.30769,0.20332,0.06306,0.2066,0.15385,0.0712,0.03224,2.18559,2.10664,3.20821,2.16928,0.0017954,0.0017954,0.0017954
64,95.514,1.52728,1.65027,1.77543,1.38434,0.26316,0.38462,0.18925,0.07191,0.26182,0.15385,0.12055,0.06093,2.43906,2.30023,2.9782,2.21377,0.0017921,0.0017921,0.0017921
65,96.763,1.9217,2.03949,1.90938,1.61907,0.26316,0.38462,0.18925,0.07191,0.26182,0.15385,0.12055,0.06093,2.43906,2.30023,2.9782,2.21377,0.0017888,0.0017888,0.0017888
66,98.284,1.68839,1.81345,1.85797,1.50409,0.4,0.30769,0.28814,0.11039,0.4534,0.23077,0.23161,0.12941,2.3641,1.94353,2.59589,2.16681,0.0017855,0.0017855,0.0017855
67,99.663,1.84635,2.05127,1.852,1.56315,0.4,0.30769,0.28814,0.11039,0.4534,0.23077,0.23161,0.12941,2.3641,1.94353,2.59589,2.16681,0.0017822,0.0017822,0.0017822
68,101.151,1.58876,1.81544,1.86836,1.47559,0.56985,0.30599,0.28207,0.08771,0.7078,0.37413,0.48273,0.16858,2.67579,1.71028,2.39593,2.51537,0.0017789,0.0017789,0.0017789
69,102.554,1.88444,1.81141,1.83151,1.62811,0.56985,0.30599,0.28207,0.08771,0.7078,0.37413,0.48273,0.16858,2.67579,1.71028,2.39593,2.51537,0.0017756,0.0017756,0.0017756
70,103.974,1.80208,1.8043,1.80449,1.52896,0.68171,0.23077,0.31594,0.1213,0.35,0.53846,0.39753,0.18765,2.60311,1.57216,2.56402,2.52077,0.0017723,0.0017723,0.0017723
71,105.361,1.65032,1.96887,1.70174,1.47376,0.68171,0.23077,0.31594,0.1213,0.35,0.53846,0.39753,0.18765,2.60311,1.57216,2.56402,2.52077,0.001769,0.001769,0.001769
72,106.721,1.76445,2.10354,1.77256,1.48172,0.52261,0.53846,0.57245,0.23948,0.59817,0.61538,0.59995,0.26568,2.33297,1.58171,2.32675,2.47717,0.0017657,0.0017657,0.0017657
73,108.005,1.72667,1.8517,1.77066,1.52501,0.52261,0.53846,0.57245,0.23948,0.59817,0.61538,0.59995,0.26568,2.33297,1.58171,2.32675,2.47717,0.0017624,0.0017624,0.0017624
74,109.437,1.78006,2.19145,1.90011,1.61812,0.47368,0.69231,0.61007,0.22345,0.64202,0.68995,0.69098,0.27291,2.29937,1.72802,2.26285,2.24246,0.0017591,0.0017591,0.0017591
75,110.714,1.80899,2.06115,1.83721,1.54168,0.47368,0.69231,0.61007,0.22345,0.64202,0.68995,0.69098,0.27291,2.29937,1.72802,2.26285,2.24246,0.0017558,0.0017558,0.0017558
76,112.18,1.67083,1.92935,1.70428,1.44011,0.70518,0.38462,0.46874,0.15088,0.85562,0.45662,0.60314,0.22386,2.1875,1.51186,2.31558,2.13183,0.0017525,0.0017525,0.0017525
77,113.405,1.64528,1.85894,1.70767,1.42636,0.70518,0.38462,0.46874,0.15088,0.85562,0.45662,0.60314,0.22386,2.1875,1.51186,2.31558,2.13183,0.0017492,0.0017492,0.0017492
78,114.899,1.90564,2.09354,1.93521,1.53892,0.45996,0.61538,0.52021,0.16927,0.48535,0.65401,0.59414,0.21616,1.99173,1.40905,2.21416,1.96309,0.0017459,0.0017459,0.0017459
79,116.5,1.75141,2.40093,1.8659,1.49887,0.45996,0.61538,0.52021,0.16927,0.48535,0.65401,0.59414,0.21616,1.99173,1.40905,2.21416,1.96309,0.0017426,0.0017426,0.0017426
80,118.032,1.77496,2.0774,1.88677,1.50271,0.37589,0.51064,0.37035,0.09221,0.47683,0.53846,0.45741,0.15472,2.40021,1.43235,2.35397,2.17188,0.0017393,0.0017393,0.0017393
81,119.344,1.78972,1.88906,1.79302,1.45543,0.37589,0.51064,0.37035,0.09221,0.47683,0.53846,0.45741,0.15472,2.40021,1.43235,2.35397,2.17188,0.001736,0.001736,0.001736
82,121.128,1.54648,1.59271,1.63413,1.35564,0.59663,0.53846,0.4691,0.14944,0.79466,0.69231,0.68934,0.20456,2.15269,1.59939,2.38268,1.99228,0.0017327,0.0017327,0.0017327
83,122.905,1.64817,1.65694,1.6363,1.43311,0.59663,0.53846,0.4691,0.14944,0.79466,0.69231,0.68934,0.20456,2.15269,1.59939,2.38268,1.99228,0.0017294,0.0017294,0.0017294
84,124.416,1.51313,1.52849,1.53195,1.36337,0.4453,0.61538,0.45884,0.19304,0.71867,0.61538,0.64798,0.25748,2.04765,1.7132,2.43387,1.91816,0.0017261,0.0017261,0.0017261
85,125.75,1.66049,1.98928,1.65385,1.41598,0.4453,0.61538,0.45884,0.19304,0.71867,0.61538,0.64798,0.25748,2.04765,1.7132,2.43387,1.91816,0.0017228,0.0017228,0.0017228
86,127.166,1.54192,1.72837,1.68108,1.38385,0.48605,0.46154,0.48413,0.2099,0.7981,0.60881,0.68118,0.27259,2.17002,1.81108,2.42705,1.99597,0.0017195,0.0017195,0.0017195
87,128.475,1.55098,1.88193,1.61698,1.38691,0.48605,0.46154,0.48413,0.2099,0.7981,0.60881,0.68118,0.27259,2.17002,1.81108,2.42705,1.99597,0.0017162,0.0017162,0.0017162
88,129.986,1.76755,2.35953,1.76234,1.48403,0.52717,0.53846,0.50701,0.18166,0.67939,0.69231,0.71539,0.25593,2.4149,1.57082,2.46635,2.19984,0.0017129,0.0017129,0.0017129
89,131.274,1.47253,1.65328,1.45789,1.32775,0.52717,0.53846,0.50701,0.18166,0.67939,0.69231,0.71539,0.25593,2.4149,1.57082,2.46635,2.19984,0.0017096,0.0017096,0.0017096
90,132.71,1.34676,1.55205,1.50142,1.25679,0.62053,0.37819,0.41702,0.176,0.87205,0.52577,0.66111,0.2105,2.36984,1.4265,2.68028,2.30411,0.0017063,0.0017063,0.0017063
91,134.825,1.40588,1.59433,1.51503,1.34229,0.62053,0.37819,0.41702,0.176,0.87205,0.52577,0.66111,0.2105,2.36984,1.4265,2.68028,2.30411,0.001703,0.001703,0.001703
92,136.389,1.60455,1.88407,1.56199,1.40135,0.49961,0.38462,0.35902,0.16867,0.5961,0.45479,0.47425,0.16406,2.43405,1.41406,3.15816,2.39994,0.0016997,0.0016997,0.0016997
93,137.666,1.6536,2.11612,1.77049,1.49608,0.49961,0.38462,0.35902,0.16867,0.5961,0.45479,0.47425,0.16406,2.43405,1.41406,3.15816,2.39994,0.0016964,0.0016964,0.0016964
94,139.072,1.56785,1.8687,1.69668,1.3852,0.44772,0.38462,0.35288,0.13384,0.35817,0.30769,0.28697,0.14103,2.38143,1.45652,3.06132,2.50138,0.0016931,0.0016931,0.0016931
95,140.453,1.70653,1.94232,1.64986,1.48442,0.44772,0.38462,0.35288,0.13384,0.35817,0.30769,0.28697,0.14103,2.38143,1.45652,3.06132,2.50138,0.0016898,0.0016898,0.0016898
96,141.793,1.69184,1.95723,1.55893,1.4418,0.43946,0.38462,0.3612,0.13041,0.34446,0.53846,0.39615,0.15965,2.53108,1.65793,2.91317,2.69343,0.0016865,0.0016865,0.0016865
97,143.143,1.58636,1.89126,1.58946,1.36242,0.43946,0.38462,0.3612,0.13041,0.34446,0.53846,0.39615,0.15965,2.53108,1.65793,2.91317,2.69343,0.0016832,0.0016832,0.0016832
98,144.54,1.46237,1.4339,1.51608,1.34066,0.58228,0.46154,0.40995,0.15977,0.58228,0.46154,0.44887,0.16656,2.5566,1.80198,2.72443,2.58292,0.0016799,0.0016799,0.0016799
99,145.888,1.54153,1.88473,1.54504,1.39203,0.58228,0.46154,0.40995,0.15977,0.58228,0.46154,0.44887,0.16656,2.5566,1.80198,2.72443,2.58292,0.0016766,0.0016766,0.0016766
100,147.216,1.60233,1.67174,1.56938,1.39927,0.43536,0.38462,0.32238,0.13986,0.70557,0.61538,0.62411,0.1646,2.49943,1.92456,2.82421,2.62449,0.0016733,0.0016733,0.0016733
101,148.427,1.62019,1.84643,1.5976,1.43916,0.43536,0.38462,0.32238,0.13986,0.70557,0.61538,0.62411,0.1646,2.49943,1.92456,2.82421,2.62449,0.00167,0.00167,0.00167
102,149.774,1.55954,1.64128,1.54371,1.37301,0.37235,0.38462,0.29138,0.11594,0.59936,0.61538,0.62198,0.1616,2.53934,1.95017,3.00599,2.7833,0.0016667,0.0016667,0.0016667
103,151.093,1.51621,1.64151,1.45315,1.33217,0.37235,0.38462,0.29138,0.11594,0.59936,0.61538,0.62198,0.1616,2.53934,1.95017,3.00599,2.7833,0.0016634,0.0016634,0.0016634
104,152.623,1.42995,1.703,1.53231,1.29244,0.43684,0.38462,0.25419,0.12234,0.74753,0.68396,0.66921,0.17063,2.48351,1.92025,3.2314,2.66907,0.0016601,0.0016601,0.0016601
105,154.111,1.68152,1.9248,1.61813,1.47346,0.43684,0.38462,0.25419,0.12234,0.74753,0.68396,0.66921,0.17063,2.48351,1.92025,3.2314,2.66907,0.0016568,0.0016568,0.0016568
106,155.792,1.62878,2.51519,1.55123,1.3952,0.53352,0.46154,0.42007,0.16205,0.80602,0.69231,0.71599,0.24022,2.50688,1.90429,3.30294,2.57453,0.0016535,0.0016535,0.0016535
107,157.404,1.45595,1.64287,1.59765,1.40229,0.53352,0.46154,0.42007,0.16205,0.80602,0.69231,0.71599,0.24022,2.50688,1.90429,3.30294,2.57453,0.0016502,0.0016502,0.0016502
108,159.248,1.56055,1.95366,1.56937,1.40964,0.58823,0.38462,0.37512,0.15162,0.89008,0.69231,0.70534,0.23585,2.39329,1.90322,2.98705,2.38611,0.0016469,0.0016469,0.0016469
109,160.918,1.41804,1.58329,1.34197,1.29568,0.58823,0.38462,0.37512,0.15162,0.89008,0.69231,0.70534,0.23585,2.39329,1.90322,2.98705,2.38611,0.0016436,0.0016436,0.0016436
110,163.153,1.61231,1.6687,1.48673,1.42299,0.66116,0.45136,0.44433,0.16919,0.80458,0.69231,0.71605,0.22846,2.34315,2.02732,3.04395,2.37764,0.0016403,0.0016403,0.0016403
111,164.401,1.66616,1.91288,1.59875,1.46022,0.66116,0.45136,0.44433,0.16919,0.80458,0.69231,0.71605,0.22846,2.34315,2.02732,3.04395,2.37764,0.001637,0.001637,0.001637
112,165.741,1.46569,1.47314,1.35192,1.33111,0.42716,0.30769,0.2772,0.10834,0.81353,0.69231,0.74584,0.22182,2.32382,2.00656,2.98628,2.35943,0.0016337,0.0016337,0.0016337
113,167.381,1.6664,2.08322,1.52351,1.47978,0.42716,0.30769,0.2772,0.10834,0.81353,0.69231,0.74584,0.22182,2.32382,2.00656,2.98628,2.35943,0.0016304,0.0016304,0.0016304
114,168.751,1.48683,1.91005,1.5204,1.33847,0.32326,0.23077,0.19401,0.06498,0.81478,0.67792,0.77932,0.15312,2.37625,2.02871,2.80358,2.35577,0.0016271,0.0016271,0.0016271
115,169.987,1.53564,1.94715,1.45927,1.36849,0.32326,0.23077,0.19401,0.06498,0.81478,0.67792,0.77932,0.15312,2.37625,2.02871,2.80358,2.35577,0.0016238,0.0016238,0.0016238
116,171.605,1.55744,1.76982,1.50968,1.4014,0.66144,0.46154,0.47485,0.14972,1,0.68474,0.83464,0.3142,2.21242,2.03974,2.69439,2.05743,0.0016205,0.0016205,0.0016205
117,172.991,1.52085,1.63561,1.60248,1.32138,0.66144,0.46154,0.47485,0.14972,1,0.68474,0.83464,0.3142,2.21242,2.03974,2.69439,2.05743,0.0016172,0.0016172,0.0016172
118,174.333,1.50605,1.79204,1.48598,1.35753,0.43731,0.38462,0.39362,0.1501,0.78955,0.69231,0.79255,0.2249,2.33881,1.97534,2.6973,2.20142,0.0016139,0.0016139,0.0016139
119,175.698,1.57629,1.69081,1.44875,1.30798,0.43731,0.38462,0.39362,0.1501,0.78955,0.69231,0.79255,0.2249,2.33881,1.97534,2.6973,2.20142,0.0016106,0.0016106,0.0016106
120,176.993,1.40293,1.42383,1.42084,1.27452,0.37498,0.55445,0.37926,0.08986,0.58145,0.69231,0.68133,0.20186,2.39097,1.96582,2.68921,2.35575,0.0016073,0.0016073,0.0016073
121,178.211,1.42076,1.53494,1.52499,1.26143,0.37498,0.55445,0.37926,0.08986,0.58145,0.69231,0.68133,0.20186,2.39097,1.96582,2.68921,2.35575,0.001604,0.001604,0.001604
122,179.568,1.43313,1.65297,1.33834,1.30026,0.53099,0.52352,0.39775,0.11158,0.76382,0.7476,0.7575,0.2352,2.34993,1.73575,2.78291,2.39215,0.0016007,0.0016007,0.0016007
123,180.907,1.4619,1.83553,1.50149,1.33391,0.53099,0.52352,0.39775,0.11158,0.76382,0.7476,0.7575,0.2352,2.34993,1.73575,2.78291,2.39215,0.0015974,0.0015974,0.0015974
124,183.719,1.45414,1.66281,1.33825,1.24531,0.56092,0.46154,0.37511,0.12181,0.83359,0.77074,0.84243,0.24596,2.28068,1.91659,2.64539,2.37584,0.0015941,0.0015941,0.0015941
125,188.153,1.73388,2.26864,1.5751,1.42231,0.56092,0.46154,0.37511,0.12181,0.83359,0.77074,0.84243,0.24596,2.28068,1.91659,2.64539,2.37584,0.0015908,0.0015908,0.0015908
126,189.471,1.45465,2.1115,1.49265,1.37979,0.43662,0.30769,0.3337,0.07234,0.90566,0.74017,0.81364,0.20954,2.38441,1.90033,2.62179,2.32055,0.0015875,0.0015875,0.0015875
127,190.885,1.58341,1.98065,1.48218,1.41679,0.43662,0.30769,0.3337,0.07234,0.90566,0.74017,0.81364,0.20954,2.38441,1.90033,2.62179,2.32055,0.0015842,0.0015842,0.0015842
128,192.291,1.52566,1.77449,1.50199,1.33442,0.89836,0.38462,0.48179,0.17278,0.73885,0.76923,0.79804,0.25278,2.32104,1.79351,2.51058,2.03733,0.0015809,0.0015809,0.0015809
129,193.617,1.58022,2.0349,1.48153,1.35812,0.89836,0.38462,0.48179,0.17278,0.73885,0.76923,0.79804,0.25278,2.32104,1.79351,2.51058,2.03733,0.0015776,0.0015776,0.0015776
130,195.042,1.68629,1.89541,1.66869,1.46093,0.51793,0.46154,0.5171,0.14377,0.62405,0.76631,0.71737,0.2169,2.3515,1.92315,2.38134,2.06689,0.0015743,0.0015743,0.0015743
131,196.287,1.44563,1.61962,1.39576,1.30237,0.51793,0.46154,0.5171,0.14377,0.62405,0.76631,0.71737,0.2169,2.3515,1.92315,2.38134,2.06689,0.001571,0.001571,0.001571
132,197.655,1.54437,1.80861,1.54503,1.37558,0.59706,0.6844,0.58567,0.11359,0.59706,0.6844,0.65069,0.18976,2.57854,1.98367,2.15586,2.48648,0.0015677,0.0015677,0.0015677
133,198.977,1.51844,1.67845,1.51401,1.37434,0.59706,0.6844,0.58567,0.11359,0.59706,0.6844,0.65069,0.18976,2.57854,1.98367,2.15586,2.48648,0.0015644,0.0015644,0.0015644
134,200.951,1.53834,2.13682,1.54576,1.39339,0.41889,0.53846,0.40242,0.09221,0.65177,0.61538,0.65259,0.19622,2.6353,1.94901,2.27202,2.64719,0.0015611,0.0015611,0.0015611
135,202.678,1.44845,1.41739,1.40043,1.31915,0.41889,0.53846,0.40242,0.09221,0.65177,0.61538,0.65259,0.19622,2.6353,1.94901,2.27202,2.64719,0.0015578,0.0015578,0.0015578
136,204.094,1.35087,1.33718,1.36087,1.29136,0.54653,0.46154,0.43137,0.09117,0.66954,0.61538,0.67511,0.18842,2.68667,2.06818,2.24375,2.73352,0.0015545,0.0015545,0.0015545
