epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,189.845,1.52858,1.7563,1.52736,1.41418,0.31466,0.5,0.4138,0.10476,0.68838,0.28571,0.345,0.15615,2.49262,2.13597,1.94008,1.84388,0.0015908,0.0015908,0.0015908
126,191.175,1.46327,1.70102,1.49162,1.37491,0.38067,0.30866,0.32307,0.11496,0.38955,0.5,0.31912,0.12454,2.20192,2.11006,2.34828,1.71733,0.0015875,0.0015875,0.0015875
127,192.406,1.54013,1.70464,1.55284,1.42831,0.38067,0.30866,0.32307,0.11496,0.38955,0.5,0.31912,0.12454,2.20192,2.11006,2.34828,1.71733,0.0015842,0.0015842,0.0015842
128,193.766,1.42558,1.43293,1.41958,1.34105,0.45212,0.28571,0.33568,0.07837,0.60995,0.5,0.46824,0.14511,2.27609,2.08627,2.73807,1.86018,0.0015809,0.0015809,0.0015809
129,195.012,1.61428,1.72779,1.56774,1.35743,0.45212,0.28571,0.33568,0.07837,0.60995,0.5,0.46824,0.14511,2.27609,2.08627,2.73807,1.86018,0.0015776,0.0015776,0.0015776
130,196.391,1.63862,1.91493,1.63842,1.435,0.29197,0.38381,0.31791,0.1027,0.87408,0.49633,0.53721,0.20344,2.37281,2.04657,2.59211,1.96201,0.0015743,0.0015743,0.0015743
131,197.65,1.62102,1.56248,1.57147,1.45661,0.29197,0.38381,0.31791,0.1027,0.87408,0.49633,0.53721,0.20344,2.37281,2.04657,2.59211,1.96201,0.001571,0.001571,0.001571
132,198.963,1.49526,1.54389,1.49454,1.36943,0.44178,0.28571,0.33214,0.11758,0.81296,0.5,0.57283,0.21823,2.40897,2.23967,2.50264,1.97751,0.0015677,0.0015677,0.0015677
133,201.003,1.67552,1.65777,1.54689,1.50332,0.44178,0.28571,0.33214,0.11758,0.81296,0.5,0.57283,0.21823,2.40897,2.23967,2.50264,1.97751,0.0015644,0.0015644,0.0015644
134,202.332,1.64293,2.21305,1.8224,1.42139,0.44881,0.35714,0.38617,0.13012,0.59134,0.64286,0.57167,0.21355,2.43588,2.55146,2.52569,1.98635,0.0015611,0.0015611,0.0015611
135,203.581,1.45258,1.47138,1.45144,1.27952,0.44881,0.35714,0.38617,0.13012,0.59134,0.64286,0.57167,0.21355,2.43588,2.55146,2.52569,1.98635,0.0015578,0.0015578,0.0015578
136,204.901,1.51283,1.42539,1.50989,1.35572,0.29493,0.28571,0.31016,0.10484,0.80272,0.42857,0.50907,0.18625,2.26631,2.12727,2.72921,1.98919,0.0015545,0.0015545,0.0015545
137,206.124,1.33466,1.45896,1.4294,1.29917,0.29493,0.28571,0.31016,0.10484,0.80272,0.42857,0.50907,0.18625,2.26631,2.12727,2.72921,1.98919,0.0015512,0.0015512,0.0015512
138,207.406,1.5098,1.5887,1.46001,1.37898,0.41067,0.28571,0.33006,0.10049,0.5407,0.57143,0.55943,0.18944,2.21088,2.04549,2.29137,1.90013,0.0015479,0.0015479,0.0015479
139,208.659,1.5342,1.39623,1.53304,1.35615,0.41067,0.28571,0.33006,0.10049,0.5407,0.57143,0.55943,0.18944,2.21088,2.04549,2.29137,1.90013,0.0015446,0.0015446,0.0015446
140,209.959,1.41085,1.47369,1.35334,1.30495,0.37087,0.5,0.4138,0.1241,0.47135,0.71429,0.57088,0.18757,2.12066,1.99324,2.11905,1.90947,0.0015413,0.0015413,0.0015413
141,211.235,1.62928,1.59712,1.56282,1.52058,0.37087,0.5,0.4138,0.1241,0.47135,0.71429,0.57088,0.18757,2.12066,1.99324,2.11905,1.90947,0.001538,0.001538,0.001538
142,212.605,1.388,1.51541,1.40289,1.28225,0.50469,0.35714,0.40843,0.17006,0.36459,0.57143,0.50914,0.16613,2.1139,2.07417,1.93846,1.94036,0.0015347,0.0015347,0.0015347
143,213.814,1.3936,1.57261,1.38677,1.32508,0.50469,0.35714,0.40843,0.17006,0.36459,0.57143,0.50914,0.16613,2.1139,2.07417,1.93846,1.94036,0.0015314,0.0015314,0.0015314
144,216.199,1.5126,1.67285,1.50381,1.36042,0.47931,0.42857,0.39032,0.13127,0.39362,0.64286,0.54335,0.15698,2.29682,2.31629,1.9123,2.02868,0.0015281,0.0015281,0.0015281
145,217.413,1.42154,1.61972,1.38786,1.31722,0.47931,0.42857,0.39032,0.13127,0.39362,0.64286,0.54335,0.15698,2.29682,2.31629,1.9123,2.02868,0.0015248,0.0015248,0.0015248
146,218.7,1.43128,1.79798,1.43639,1.31718,0.38515,0.62696,0.45198,0.14947,0.57352,0.57143,0.52228,0.20915,2.30411,2.28805,1.77797,1.94429,0.0015215,0.0015215,0.0015215
147,219.974,1.39488,1.5294,1.33585,1.2713,0.38515,0.62696,0.45198,0.14947,0.57352,0.57143,0.52228,0.20915,2.30411,2.28805,1.77797,1.94429,0.0015182,0.0015182,0.0015182
148,221.252,1.42614,1.76698,1.46906,1.35511,0.49762,0.57143,0.57012,0.14665,0.43541,0.5,0.39762,0.17596,2.28861,2.42443,1.6361,1.94029,0.0015149,0.0015149,0.0015149
149,222.488,1.57008,2.00222,1.58289,1.41037,0.49762,0.57143,0.57012,0.14665,0.43541,0.5,0.39762,0.17596,2.28861,2.42443,1.6361,1.94029,0.0015116,0.0015116,0.0015116
150,223.796,1.47728,1.86127,1.49601,1.36877,0.40149,0.57143,0.51269,0.1407,0.52576,0.42857,0.41168,0.15964,2.22723,2.40606,1.62769,1.87269,0.0015083,0.0015083,0.0015083
151,224.99,1.30568,1.39078,1.32127,1.24914,0.40149,0.57143,0.51269,0.1407,0.52576,0.42857,0.41168,0.15964,2.22723,2.40606,1.62769,1.87269,0.001505,0.001505,0.001505
152,226.485,1.43411,1.62081,1.49137,1.37319,0.49815,0.64286,0.46334,0.16785,0.59364,0.42857,0.40992,0.14406,2.18377,2.3357,1.75894,1.93053,0.0015017,0.0015017,0.0015017
153,227.919,1.28246,1.32258,1.26002,1.22292,0.49815,0.64286,0.46334,0.16785,0.59364,0.42857,0.40992,0.14406,2.18377,2.3357,1.75894,1.93053,0.0014984,0.0014984,0.0014984
154,229.348,1.29984,1.24328,1.39108,1.24612,0.38418,0.5,0.46829,0.09758,0.37005,0.28571,0.34936,0.15414,2.42444,2.44127,2.21636,2.03618,0.0014951,0.0014951,0.0014951
155,233.2,1.2252,1.28741,1.25273,1.19436,0.38418,0.5,0.46829,0.09758,0.37005,0.28571,0.34936,0.15414,2.42444,2.44127,2.21636,2.03618,0.0014918,0.0014918,0.0014918
156,234.572,1.37199,1.43349,1.21793,1.24151,0.53201,0.5,0.47221,0.09594,0.48687,0.40794,0.43525,0.16892,2.51346,2.35124,2.15813,2.15375,0.0014885,0.0014885,0.0014885
157,235.778,1.6286,2.17387,1.4896,1.36858,0.53201,0.5,0.47221,0.09594,0.48687,0.40794,0.43525,0.16892,2.51346,2.35124,2.15813,2.15375,0.0014852,0.0014852,0.0014852
158,237.073,1.37954,1.58055,1.37277,1.26155,0.80816,0.35714,0.48931,0.16661,0.98333,0.42857,0.53773,0.19573,2.38834,2.26078,1.88731,2.05271,0.0014819,0.0014819,0.0014819
159,238.35,1.79661,2.10909,1.6524,1.52481,0.80816,0.35714,0.48931,0.16661,0.98333,0.42857,0.53773,0.19573,2.38834,2.26078,1.88731,2.05271,0.0014786,0.0014786,0.0014786
160,239.673,1.51497,1.85702,1.56223,1.39207,0.39805,0.71429,0.5126,0.17617,1,0.35246,0.52384,0.21402,2.17806,2.07069,1.69639,1.8613,0.0014753,0.0014753,0.0014753
161,240.919,1.56399,1.79796,1.5856,1.42324,0.39805,0.71429,0.5126,0.17617,1,0.35246,0.52384,0.21402,2.17806,2.07069,1.69639,1.8613,0.001472,0.001472,0.001472
162,242.243,1.35157,1.59062,1.4422,1.3246,0.62251,0.71429,0.58323,0.23863,0.61152,0.64286,0.54441,0.23733,2.08097,1.93282,1.66899,1.74532,0.0014687,0.0014687,0.0014687
163,243.487,1.43082,1.73491,1.40988,1.30873,0.62251,0.71429,0.58323,0.23863,0.61152,0.64286,0.54441,0.23733,2.08097,1.93282,1.66899,1.74532,0.0014654,0.0014654,0.0014654
164,245.251,1.26617,1.36736,1.31972,1.20748,0.50118,0.64607,0.56045,0.24883,0.77265,0.48682,0.53881,0.20995,2.00679,1.81192,1.72533,1.71134,0.0014621,0.0014621,0.0014621
165,246.884,1.3861,1.49852,1.35413,1.31877,0.50118,0.64607,0.56045,0.24883,0.77265,0.48682,0.53881,0.20995,2.00679,1.81192,1.72533,1.71134,0.0014588,0.0014588,0.0014588
166,248.224,1.22627,1.24674,1.21388,1.19912,0.69296,0.35714,0.4538,0.17173,0.79447,0.42857,0.46446,0.19831,2.08307,1.92746,1.9453,1.7924,0.0014555,0.0014555,0.0014555
167,249.455,1.4176,1.46684,1.37311,1.29113,0.69296,0.35714,0.4538,0.17173,0.79447,0.42857,0.46446,0.19831,2.08307,1.92746,1.9453,1.7924,0.0014522,0.0014522,0.0014522
168,250.783,1.44249,1.37802,1.33207,1.31603,0.43376,0.49287,0.37443,0.14967,0.49456,0.55976,0.39844,0.20249,2.22887,2.33735,1.97501,1.80366,0.0014489,0.0014489,0.0014489
169,252.021,1.58815,1.86747,1.54347,1.48638,0.43376,0.49287,0.37443,0.14967,0.49456,0.55976,0.39844,0.20249,2.22887,2.33735,1.97501,1.80366,0.0014456,0.0014456,0.0014456
170,253.318,1.36818,1.58142,1.31241,1.36131,0.56554,0.21429,0.2586,0.08306,0.65354,0.28571,0.26491,0.13186,2.49179,2.48941,2.14263,1.86626,0.0014423,0.0014423,0.0014423
171,254.61,1.33123,1.61335,1.31157,1.26305,0.56554,0.21429,0.2586,0.08306,0.65354,0.28571,0.26491,0.13186,2.49179,2.48941,2.14263,1.86626,0.001439,0.001439,0.001439
172,255.972,1.40744,1.67792,1.30512,1.35319,0.29082,0.35714,0.23379,0.06663,0.52993,0.21429,0.18625,0.10137,2.61109,2.47983,2.2766,1.95746,0.0014357,0.0014357,0.0014357
173,257.189,1.31421,1.68819,1.23868,1.26497,0.29082,0.35714,0.23379,0.06663,0.52993,0.21429,0.18625,0.10137,2.61109,2.47983,2.2766,1.95746,0.0014324,0.0014324,0.0014324
174,258.534,1.1838,1.34653,1.1847,1.19551,0.30017,0.28571,0.15053,0.06668,0.29646,0.28571,0.15065,0.08506,2.31032,2.20696,2.35976,1.87099,0.0014291,0.0014291,0.0014291
175,260.087,1.34022,1.64399,1.20691,1.27761,0.30017,0.28571,0.15053,0.06668,0.29646,0.28571,0.15065,0.08506,2.31032,2.20696,2.35976,1.87099,0.0014258,0.0014258,0.0014258
176,262.095,1.36788,1.60326,1.25842,1.28737,0.2435,0.35714,0.19877,0.09362,0.2922,0.42857,0.18977,0.09626,2.34678,2.19084,2.28118,1.84941,0.0014225,0.0014225,0.0014225
177,265.093,1.28952,1.57029,1.2354,1.19389,0.2435,0.35714,0.19877,0.09362,0.2922,0.42857,0.18977,0.09626,2.34678,2.19084,2.28118,1.84941,0.0014192,0.0014192,0.0014192
178,266.473,1.39912,1.70879,1.41198,1.30953,0.37907,0.35714,0.25523,0.11256,0.30543,0.35714,0.24463,0.12142,2.35985,2.27819,2.1627,1.87099,0.0014159,0.0014159,0.0014159
179,267.745,1.36926,1.49303,1.33844,1.29738,0.37907,0.35714,0.25523,0.11256,0.30543,0.35714,0.24463,0.12142,2.35985,2.27819,2.1627,1.87099,0.0014126,0.0014126,0.0014126
180,269.103,1.13993,1.14812,1.06756,1.18388,0.3733,0.42857,0.23561,0.09188,0.3733,0.42857,0.20545,0.09692,2.43235,2.22841,2.57597,2.02267,0.0014093,0.0014093,0.0014093
181,270.388,1.36402,1.57278,1.29072,1.30235,0.3733,0.42857,0.23561,0.09188,0.3733,0.42857,0.20545,0.09692,2.43235,2.22841,2.57597,2.02267,0.001406,0.001406,0.001406
182,271.726,1.29356,1.43997,1.28601,1.25544,0.31241,0.28571,0.16642,0.07359,0.31241,0.28571,0.15253,0.07214,2.45546,2.12433,2.98642,2.12925,0.0014027,0.0014027,0.0014027
183,272.992,1.35792,1.55741,1.22045,1.24155,0.31241,0.28571,0.16642,0.07359,0.31241,0.28571,0.15253,0.07214,2.45546,2.12433,2.98642,2.12925,0.0013994,0.0013994,0.0013994
184,274.357,1.37578,1.63766,1.27239,1.22489,0.21015,0.28571,0.19794,0.09251,0.21015,0.28571,0.17703,0.11156,2.39598,1.91928,2.85043,2.10833,0.0013961,0.0013961,0.0013961
185,276.187,1.41463,1.64888,1.37782,1.35279,0.21015,0.28571,0.19794,0.09251,0.21015,0.28571,0.17703,0.11156,2.39598,1.91928,2.85043,2.10833,0.0013928,0.0013928,0.0013928
186,277.447,1.36501,1.37206,1.24275,1.25502,0.19495,0.35714,0.27795,0.13276,0.2209,0.35714,0.25642,0.13988,2.35052,2.14213,2.33031,2.02083,0.0013895,0.0013895,0.0013895
187,278.668,1.26075,1.45838,1.28085,1.18567,0.19495,0.35714,0.27795,0.13276,0.2209,0.35714,0.25642,0.13988,2.35052,2.14213,2.33031,2.02083,0.0013862,0.0013862,0.0013862
188,280.052,1.44686,1.77759,1.37668,1.24904,0.36418,0.5,0.38791,0.14509,0.5104,0.35714,0.33053,0.17468,2.28938,2.13091,1.96574,1.86194,0.0013829,0.0013829,0.0013829
189,281.27,1.36591,1.37017,1.28781,1.25966,0.36418,0.5,0.38791,0.14509,0.5104,0.35714,0.33053,0.17468,2.28938,2.13091,1.96574,1.86194,0.0013796,0.0013796,0.0013796
190,282.555,1.27246,1.49215,1.15463,1.224,0.32448,0.37831,0.34208,0.15663,0.45516,0.35811,0.40508,0.15281,2.15944,2.00796,2.12473,1.8269,0.0013763,0.0013763,0.0013763
191,283.835,1.33747,1.9558,1.41583,1.26338,0.32448,0.37831,0.34208,0.15663,0.45516,0.35811,0.40508,0.15281,2.15944,2.00796,2.12473,1.8269,0.001373,0.001373,0.001373
192,285.197,1.48626,1.70648,1.42888,1.32832,0.42551,0.35714,0.33648,0.1396,0.55399,0.42857,0.44812,0.14338,2.03655,1.94262,2.24033,1.75586,0.0013697,0.0013697,0.0013697
193,286.419,1.3591,1.60449,1.26713,1.21672,0.42551,0.35714,0.33648,0.1396,0.55399,0.42857,0.44812,0.14338,2.03655,1.94262,2.24033,1.75586,0.0013664,0.0013664,0.0013664
194,287.741,1.39132,1.7007,1.25673,1.22527,0.48307,0.35714,0.39943,0.19115,0.67525,0.44697,0.49846,0.19423,2.06143,1.97489,2.24294,1.7463,0.0013631,0.0013631,0.0013631
195,289.022,1.19995,1.31118,1.18906,1.17302,0.48307,0.35714,0.39943,0.19115,0.67525,0.44697,0.49846,0.19423,2.06143,1.97489,2.24294,1.7463,0.0013598,0.0013598,0.0013598
196,291.391,1.25407,1.61495,1.25684,1.28991,0.55549,0.5,0.48184,0.18065,0.67289,0.35714,0.4185,0.19468,2.0799,2.14245,2.16508,1.70734,0.0013565,0.0013565,0.0013565
197,292.69,1.20633,1.23997,1.07719,1.18655,0.55549,0.5,0.48184,0.18065,0.67289,0.35714,0.4185,0.19468,2.0799,2.14245,2.16508,1.70734,0.0013532,0.0013532,0.0013532
198,294.07,1.15408,1.24337,1.10399,1.14603,0.51017,0.37313,0.435,0.18245,0.66809,0.35714,0.45231,0.22092,2.14766,2.12313,2.14913,1.71939,0.0013499,0.0013499,0.0013499
199,295.311,1.39285,1.59902,1.3393,1.25622,0.51017,0.37313,0.435,0.18245,0.66809,0.35714,0.45231,0.22092,2.14766,2.12313,2.14913,1.71939,0.0013466,0.0013466,0.0013466
200,296.591,1.36201,1.58544,1.26416,1.28859,0.62902,0.35714,0.47689,0.21931,0.76008,0.42857,0.47838,0.25232,2.20168,2.00909,2.02009,1.70631,0.0013433,0.0013433,0.0013433
201,297.839,1.39287,1.58306,1.35147,1.3047,0.62902,0.35714,0.47689,0.21931,0.76008,0.42857,0.47838,0.25232,2.20168,2.00909,2.02009,1.70631,0.00134,0.00134,0.00134
202,299.226,1.20204,1.40999,1.17438,1.19974,0.46011,0.42857,0.40732,0.15437,0.66596,0.35714,0.43417,0.17708,2.36708,2.10506,2.22829,1.78521,0.0013367,0.0013367,0.0013367
203,300.475,1.25274,1.39919,1.17211,1.21449,0.46011,0.42857,0.40732,0.15437,0.66596,0.35714,0.43417,0.17708,2.36708,2.10506,2.22829,1.78521,0.0013334,0.0013334,0.0013334
204,301.885,1.37619,1.72453,1.29386,1.24926,0.47032,0.35714,0.40358,0.12315,0.82511,0.33953,0.41038,0.16393,2.35384,1.94258,2.26234,1.78678,0.0013301,0.0013301,0.0013301
205,303.115,1.23491,1.35691,1.2416,1.19253,0.47032,0.35714,0.40358,0.12315,0.82511,0.33953,0.41038,0.16393,2.35384,1.94258,2.26234,1.78678,0.0013268,0.0013268,0.0013268
206,304.456,1.49976,1.94944,1.38414,1.31361,0.4296,0.35714,0.29283,0.10141,0.59586,0.28571,0.31853,0.13088,2.30122,1.76395,2.33988,1.72601,0.0013235,0.0013235,0.0013235
207,308.255,1.23505,1.58894,1.18698,1.19646,0.4296,0.35714,0.29283,0.10141,0.59586,0.28571,0.31853,0.13088,2.30122,1.76395,2.33988,1.72601,0.0013202,0.0013202,0.0013202
208,309.543,1.3224,1.6149,1.13771,1.23845,0.38626,0.21429,0.25058,0.09466,0.52029,0.28571,0.3656,0.12505,2.40254,1.73786,2.41614,1.79832,0.0013169,0.0013169,0.0013169
209,310.746,1.29551,1.48882,1.13418,1.1952,0.38626,0.21429,0.25058,0.09466,0.52029,0.28571,0.3656,0.12505,2.40254,1.73786,2.41614,1.79832,0.0013136,0.0013136,0.0013136
210,312.07,1.30039,1.52927,1.15307,1.2826,0.28606,0.14286,0.20186,0.07725,0.44518,0.21429,0.2639,0.08441,2.52894,1.77832,2.55268,1.8726,0.0013103,0.0013103,0.0013103
211,313.361,1.37143,1.62886,1.17415,1.20941,0.28606,0.14286,0.20186,0.07725,0.44518,0.21429,0.2639,0.08441,2.52894,1.77832,2.55268,1.8726,0.001307,0.001307,0.001307
212,314.693,1.26381,1.41559,1.07813,1.14811,0.30629,0.28398,0.19218,0.05517,0.32101,0.28571,0.23583,0.08473,2.58184,1.73826,2.56732,1.97251,0.0013037,0.0013037,0.0013037
213,315.904,1.3951,1.57486,1.18159,1.28101,0.30629,0.28398,0.19218,0.05517,0.32101,0.28571,0.23583,0.08473,2.58184,1.73826,2.56732,1.97251,0.0013004,0.0013004,0.0013004
214,317.226,1.27844,1.49706,1.21055,1.23488,0.41843,0.5,0.32891,0.08951,0.47533,0.45418,0.30961,0.13017,2.5469,1.83168,2.35483,1.94785,0.0012971,0.0012971,0.0012971
215,318.431,1.18094,1.32813,1.05086,1.17702,0.41843,0.5,0.32891,0.08951,0.47533,0.45418,0.30961,0.13017,2.5469,1.83168,2.35483,1.94785,0.0012938,0.0012938,0.0012938
216,319.895,1.14156,1.26063,0.95258,1.16883,0.45273,0.5,0.48133,0.12528,0.85564,0.42406,0.46092,0.18184,2.35092,1.94788,2.06707,1.83667,0.0012905,0.0012905,0.0012905
217,321.89,1.07347,1.22775,1.04604,1.12929,0.45273,0.5,0.48133,0.12528,0.85564,0.42406,0.46092,0.18184,2.35092,1.94788,2.06707,1.83667,0.0012872,0.0012872,0.0012872
218,323.222,1.23743,1.64326,1.12217,1.20139,0.31665,0.5,0.39773,0.14616,0.51487,0.3805,0.32952,0.16481,2.20334,2.14583,1.99433,1.74342,0.0012839,0.0012839,0.0012839
219,324.458,1.16899,1.25326,0.98823,1.15563,0.31665,0.5,0.39773,0.14616,0.51487,0.3805,0.32952,0.16481,2.20334,2.14583,1.99433,1.74342,0.0012806,0.0012806,0.0012806
220,325.81,1.35854,1.53881,1.12898,1.303,0.51538,0.42857,0.41913,0.17294,0.6502,0.40034,0.33187,0.19587,2.10117,2.33346,1.9757,1.71002,0.0012773,0.0012773,0.0012773
221,327.074,1.24891,1.43548,1.18965,1.22883,0.51538,0.42857,0.41913,0.17294,0.6502,0.40034,0.33187,0.19587,2.10117,2.33346,1.9757,1.71002,0.001274,0.001274,0.001274
222,328.373,1.189,1.48145,1.11473,1.23627,0.61038,0.5,0.48636,0.19473,0.46444,0.31142,0.31557,0.19687,2.24407,2.49725,1.85069,1.75243,0.0012707,0.0012707,0.0012707
223,329.627,1.21262,1.68195,1.1188,1.16066,0.61038,0.5,0.48636,0.19473,0.46444,0.31142,0.31557,0.19687,2.24407,2.49725,1.85069,1.75243,0.0012674,0.0012674,0.0012674
224,331.005,1.29314,1.65319,1.10051,1.25986,0.80682,0.5,0.55908,0.18472,0.80002,0.35714,0.37184,0.21973,2.31417,2.41633,1.70651,1.86762,0.0012641,0.0012641,0.0012641
225,332.353,1.27077,1.42836,1.15693,1.23403,0.80682,0.5,0.55908,0.18472,0.80002,0.35714,0.37184,0.21973,2.31417,2.41633,1.70651,1.86762,0.0012608,0.0012608,0.0012608
226,333.676,1.29579,1.43331,1.1054,1.20941,0.75358,0.57143,0.60564,0.19435,0.97659,0.42857,0.49373,0.23982,2.29123,2.31411,1.66695,1.88191,0.0012575,0.0012575,0.0012575
227,335.609,1.31617,1.52682,1.10815,1.23344,0.75358,0.57143,0.60564,0.19435,0.97659,0.42857,0.49373,0.23982,2.29123,2.31411,1.66695,1.88191,0.0012542,0.0012542,0.0012542
228,337.138,1.27763,1.4282,1.12254,1.15918,0.70725,0.57143,0.57926,0.19276,0.62731,0.5,0.49239,0.2841,2.27165,2.21706,1.77985,1.86612,0.0012509,0.0012509,0.0012509
229,338.422,1.31726,1.35054,1.11166,1.176,0.70725,0.57143,0.57926,0.19276,0.62731,0.5,0.49239,0.2841,2.27165,2.21706,1.77985,1.86612,0.0012476,0.0012476,0.0012476
230,339.855,1.34703,1.68288,1.24606,1.21004,0.81719,0.5,0.55082,0.21333,0.8209,0.5,0.49185,0.26306,2.02634,2.22829,2.03748,1.62949,0.0012443,0.0012443,0.0012443
231,341.088,1.20683,1.37827,1.14349,1.17129,0.81719,0.5,0.55082,0.21333,0.8209,0.5,0.49185,0.26306,2.02634,2.22829,2.03748,1.62949,0.001241,0.001241,0.001241
232,342.399,1.4024,1.74391,1.24404,1.3256,0.74295,0.5,0.55422,0.25904,0.74295,0.5,0.49978,0.28834,1.97198,2.12719,1.79965,1.60429,0.0012377,0.0012377,0.0012377
233,343.644,1.23464,1.44793,1.05696,1.19191,0.74295,0.5,0.55422,0.25904,0.74295,0.5,0.49978,0.28834,1.97198,2.12719,1.79965,1.60429,0.0012344,0.0012344,0.0012344
234,344.964,1.2562,1.54044,1.15125,1.20795,0.74542,0.5,0.58557,0.25236,0.74542,0.5,0.53022,0.2877,2.01929,1.98242,1.61381,1.60793,0.0012311,0.0012311,0.0012311
235,346.243,1.15264,1.38751,1.08253,1.16379,0.74542,0.5,0.58557,0.25236,0.74542,0.5,0.53022,0.2877,2.01929,1.98242,1.61381,1.60793,0.0012278,0.0012278,0.0012278
236,347.553,1.27104,1.63704,1.21239,1.21251,0.45627,0.42857,0.47835,0.20975,0.64753,0.5,0.49812,0.25565,1.98787,1.9993,1.75012,1.68196,0.0012245,0.0012245,0.0012245
237,348.838,1.28675,1.66688,1.19452,1.20753,0.45627,0.42857,0.47835,0.20975,0.64753,0.5,0.49812,0.25565,1.98787,1.9993,1.75012,1.68196,0.0012212,0.0012212,0.0012212
238,351.024,1.24778,1.558,1.05475,1.14947,0.37317,0.42857,0.43803,0.18041,0.66619,0.5,0.46134,0.22047,2.1698,2.0011,1.70613,1.8714,0.0012179,0.0012179,0.0012179
239,352.277,1.21742,1.32624,1.1128,1.16302,0.37317,0.42857,0.43803,0.18041,0.66619,0.5,0.46134,0.22047,2.1698,2.0011,1.70613,1.8714,0.0012146,0.0012146,0.0012146
240,353.575,1.16967,1.31948,1.06007,1.16241,0.46524,0.55989,0.46494,0.14757,0.46105,0.55085,0.43493,0.18008,2.18985,2.03216,1.71996,1.94134,0.0012113,0.0012113,0.0012113
241,354.79,1.04685,1.18561,0.9607,1.07343,0.46524,0.55989,0.46494,0.14757,0.46105,0.55085,0.43493,0.18008,2.18985,2.03216,1.71996,1.94134,0.001208,0.001208,0.001208
242,356.101,1.12152,1.19572,0.94749,1.10337,0.4508,0.5,0.44238,0.16119,0.68845,0.35714,0.4198,0.19476,2.23577,2.04507,1.7267,1.88442,0.0012047,0.0012047,0.0012047
243,357.278,1.27814,1.44081,1.13896,1.22155,0.4508,0.5,0.44238,0.16119,0.68845,0.35714,0.4198,0.19476,2.23577,2.04507,1.7267,1.88442,0.0012014,0.0012014,0.0012014
244,358.588,1.39525,1.54656,1.17617,1.24718,0.35946,0.64286,0.45238,0.17059,0.62251,0.5,0.46538,0.2165,2.19193,2.0764,1.81478,1.87445,0.0011981,0.0011981,0.0011981
245,359.853,1.20424,1.15433,1.0201,1.19376,0.35946,0.64286,0.45238,0.17059,0.62251,0.5,0.46538,0.2165,2.19193,2.0764,1.81478,1.87445,0.0011948,0.0011948,0.0011948
246,361.215,1.13597,1.43689,0.98632,1.10693,0.41688,0.61363,0.45789,0.15551,0.62556,0.64286,0.54841,0.21575,2.3514,2.1225,1.80698,1.9935,0.0011915,0.0011915,0.0011915
247,362.443,1.26013,1.3635,1.08921,1.17042,0.41688,0.61363,0.45789,0.15551,0.62556,0.64286,0.54841,0.21575,2.3514,2.1225,1.80698,1.9935,0.0011882,0.0011882,0.0011882
248,363.725,1.2752,1.66444,1.14608,1.22488,0.45157,0.57143,0.48246,0.16792,0.61337,0.64286,0.51058,0.2022,2.38158,2.19201,1.84017,2.0447,0.0011849,0.0011849,0.0011849
249,365.454,1.32935,1.53409,1.14733,1.23329,0.45157,0.57143,0.48246,0.16792,0.61337,0.64286,0.51058,0.2022,2.38158,2.19201,1.84017,2.0447,0.0011816,0.0011816,0.0011816
250,367.071,0.94626,1.13077,0.88477,1.0359,0.44512,0.64286,0.47558,0.192,0.53173,0.5,0.45439,0.21285,2.28365,2.18614,1.82579,1.91034,0.0011783,0.0011783,0.0011783
251,368.448,1.1878,1.18744,1.03217,1.16086,0.44512,0.64286,0.47558,0.192,0.53173,0.5,0.45439,0.21285,2.28365,2.18614,1.82579,1.91034,0.001175,0.001175,0.001175
252,369.902,1.03764,1.12052,0.90125,1.12199,0.6548,0.42857,0.46331,0.22075,0.46702,0.5,0.42455,0.21792,2.09022,2.18494,1.8091,1.71744,0.0011717,0.0011717,0.0011717
253,371.172,1.0442,1.16098,0.9767,1.13319,0.6548,0.42857,0.46331,0.22075,0.46702,0.5,0.42455,0.21792,2.09022,2.18494,1.8091,1.71744,0.0011684,0.0011684,0.0011684
254,372.628,1.44224,1.74374,1.30582,1.33585,0.54427,0.42671,0.41939,0.24294,0.54427,0.42671,0.41069,0.19533,2.10421,2.19504,1.90047,1.72204,0.0011651,0.0011651,0.0011651
255,374.07,1.1321,1.15423,0.99243,1.12619,0.54427,0.42671,0.41939,0.24294,0.54427,0.42671,0.41069,0.19533,2.10421,2.19504,1.90047,1.72204,0.0011618,0.0011618,0.0011618
256,375.405,1.16857,1.35579,1.12402,1.14343,0.37888,0.42857,0.41806,0.2136,0.44558,0.5,0.41393,0.20126,2.04949,2.23305,1.97416,1.67273,0.0011585,0.0011585,0.0011585
257,376.644,1.07975,1.16739,0.98572,1.12225,0.37888,0.42857,0.41806,0.2136,0.44558,0.5,0.41393,0.20126,2.04949,2.23305,1.97416,1.67273,0.0011552,0.0011552,0.0011552
258,377.965,1.25327,1.35785,1.13181,1.20476,0.3625,0.57143,0.39608,0.18717,0.47924,0.52694,0.39748,0.18181,2.10706,2.20955,2.0372,1.73095,0.0011519,0.0011519,0.0011519
